Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (782)",,,"Reconstruction Position - Unlabeled Track (787)",,,"Reconstruction Position - Unlabeled Track (788)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (790)",,,"Reconstruction Position - Unlabeled Track (794)",,,"Reconstruction Position - Unlabeled Track (795)",,
370,0,"-1149.45","1163.55","1453.35","-918.191","1299.07","1711.29","-708.339","1192.79","1445.17","-692.889","1098.22","1106.78","-1171.24","1084.06","1107.68","-911.796","1258.5","1297.84","nan","nan","nan","-883.97","1285.06","1052.62","-1085.72","1184.57","604.826","nan","nan","nan","-816.757","1239.11","582.656","-776.804","1134.57","199.861","-776.006","1083.89","1058.44","nan","nan","nan"
371,0,"-1150.49","1163.38","1456.33","-919.187","1297.47","1714.59","-709.425","1192.37","1448.57","-693.632","1099.73","1109.66","-1172.51","1085.6","1110.34","-912.829","1259.99","1301.58","-1070.69","1328.53","1135.79","-884.655","1287.07","1056.5","-1085.38","1183.89","605.494","nan","nan","nan","-816.336","1237.72","583.753","-776.634","1134.59","200.727","-776.508","1085.07","1060.7","nan","nan","nan"
372,0,"-1151.51","1163.2","1458.98","-920.158","1295.85","1717.61","-710.398","1191.77","1451.63","-694.414","1101.13","1112.18","-1173.7","1087.15","1112.62","-913.802","1261.45","1305.01","-1071.52","1329.96","1139.95","-885.299","1289.05","1060.15","-1085.07","1183.44","606.01","-1138.62","1111.16","200.429","-815.782","1236.31","584.304","-776.432","1134.38","201.477","-776.945","1086.24","1062.72","nan","nan","nan"
373,0,"-1152.45","1162.97","1461.23","-921.089","1294.19","1720.36","-711.399","1191.27","1454.36","-695.131","1102.54","1114.4","-1174.79","1088.7","1114.52","-914.722","1262.85","1308.13","-1072.35","1331.4","1143.78","-885.95","1291.11","1063.36","-1084.78","1183.18","606.277","-1139.96","1112.99","202.637","-815.332","1235.03","584.994","-776.331","1134.3","201.912","-777.228","1087.41","1064.52","nan","nan","nan"
374,0,"-1153.41","1162.68","1463.13","-922.007","1292.45","1722.78","-712.29","1190.57","1456.68","-695.873","1103.9","1116.29","-1175.82","1090.27","1116.09","-915.58","1264.06","1310.9","-1073.27","1332.87","1147.34","-886.625","1292.99","1066.21","-1084.61","1183.18","606.441","-1140.08","1113.24","203.214","-814.888","1233.76","585.394","nan","nan","nan","-777.545","1088.56","1065.98","nan","nan","nan"
375,0,"-1154.35","1162.37","1464.7","-922.856","1290.68","1724.83","-713.128","1189.85","1458.7","-696.6","1105.19","1117.82","-1176.73","1091.8","1117.24","-916.396","1265.17","1313.33","-1074.21","1334.33","1150.55","-887.126","1294.97","1068.98","-1084.58","1183.48","606.575","-1140.21","1113.42","203.61","-814.438","1232.54","585.431","nan","nan","nan","-777.693","1089.76","1067.16","nan","nan","nan"
376,0,"-1155.29","1161.99","1465.89","-923.666","1288.84","1726.5","-713.899","1188.99","1460.33","-697.291","1106.46","1119.11","-1177.57","1093.39","1118.02","-917.143","1266.04","1315.4","-1075.23","1335.77","1153.38","-887.573","1296.83","1071.56","-1084.63","1184.06","606.448","-1140.34","1113.5","203.714","-814.158","1231.46","585.471","nan","nan","nan","-777.905","1090.96","1068.12","nan","nan","nan"
377,0,"-1156.25","1161.56","1466.71","-924.433","1286.99","1727.77","-714.684","1188.13","1461.63","-697.993","1107.62","1120.03","-1178.4","1094.96","1118.44","-917.818","1266.71","1317.06","-1076.27","1337.23","1155.92","-887.894","1298.82","1073.81","-1084.72","1184.96","606.24","-1140.41","1113.36","203.517","-813.922","1230.55","585.238","nan","nan","nan","-778.093","1092.21","1068.71","nan","nan","nan"
378,0,"-1157.19","1161.08","1467.16","-925.147","1285.12","1728.58","-715.504","1187.29","1462.58","-698.748","1108.78","1120.55","-1179.18","1096.61","1118.46","-918.475","1267.17","1318.33","-1077.24","1338.69","1158.16","-888.176","1300.9","1075.82","-1084.85","1186.13","605.66","-1140.42","1113.1","203.008","-813.781","1229.9","584.592","nan","nan","nan","-778.293","1093.42","1068.95","nan","nan","nan"
379,0,"-1158.12","1160.55","1467.23","-925.839","1283.22","1728.93","-716.323","1186.38","1463.13","-699.489","1109.89","1120.63","-1180.01","1098.3","1118.16","-919.126","1267.45","1319.13","-1078.09","1340.13","1160.14","-888.471","1302.81","1077.44","-1085.16","1187.55","604.951","nan","nan","nan","-813.785","1229.57","583.879","-776.434","1131.07","199.67","-778.722","1094.64","1068.87","nan","nan","nan"
380,0,"-1159.03","1159.93","1466.9","-926.489","1281.3","1728.82","-717.158","1185.37","1463.25","-700.239","1110.96","1120.29","-1180.82","1100.09","1117.44","-919.781","1267.51","1319.44","-1078.75","1341.53","1161.86","-888.714","1304.74","1078.89","-1085.49","1189.08","603.865","-1139.11","1110.55","199.844","-813.818","1229.51","582.798","-776.601","1129.8","198.722","-779.119","1095.87","1068.38","nan","nan","nan"
381,0,"-1159.92","1159.23","1466.16","-927.081","1279.36","1728.25","-718.028","1184.32","1462.94","-700.973","1111.94","1119.48","-1181.59","1101.92","1116.23","-920.444","1267.37","1319.26","-1079.25","1342.88","1163.33","-888.96","1306.7","1079.93","-1085.91","1190.85","602.59","-1138.95","1109.79","198.56","-813.817","1229.62","581.007","-776.773","1128.64","197.327","-779.662","1097.08","1067.41","nan","nan","nan"
382,0,"-1160.78","1158.44","1464.97","-927.637","1277.4","1727.27","-718.905","1183.27","1462.18","-701.639","1112.98","1118.1","-1182.35","1103.85","1114.65","-921.162","1267.13","1318.6","-1079.62","1344.19","1164.49","-889.301","1308.49","1080.7","-1086.28","1192.93","600.982","-1138.88","1109.39","197.218","-813.814","1229.89","578.787","-776.927","1127.21","195.644","-780.094","1098.22","1065.98","nan","nan","nan"
383,0,"-1161.61","1157.62","1463.34","-928.151","1275.44","1725.91","-719.716","1182.07","1460.92","-702.26","1113.91","1116.38","-1183.03","1105.86","1112.53","-921.876","1266.68","1317.49","-1079.85","1345.47","1165.38","-889.64","1310.27","1081.15","-1086.59","1195.28","599.227","-1138.59","1108.81","195.587","-813.809","1230.34","576.089","-777.135","1126.01","193.62","-780.613","1099.31","1063.99","nan","nan","nan"
384,0,"-1162.45","1156.72","1461.29","-928.65","1273.46","1724.22","-720.544","1180.81","1459.23","-702.792","1114.95","1114.18","-1183.64","1107.94","1109.99","-922.601","1266.13","1315.93","-1080.02","1346.72","1166.03","-890.036","1311.99","1081.44","-1086.75","1197.86","596.931","nan","nan","nan","-813.632","1230.79","572.636","-777.269","1124.6","191.367","-781.068","1100.32","1061.66","nan","nan","nan"
385,0,"-1163.31","1155.78","1458.8","-929.115","1271.47","1722.28","-721.308","1179.56","1457.11","-703.264","1116.03","1111.51","-1184.2","1110.11","1107.02","-923.281","1265.48","1313.99","-1080.13","1347.92","1166.35","-890.461","1313.7","1081.36","-1086.81","1200.69","594.578","nan","nan","nan","-813.444","1231.39","569.016","-777.278","1123.24","188.932","-781.335","1101.23","1058.92","nan","nan","nan"
386,0,"-1164.21","1154.76","1455.88","-929.538","1269.46","1720.16","-722.025","1178.26","1454.58","-703.665","1117.12","1108.5","-1184.66","1112.34","1103.64","-923.915","1264.66","1311.72","-1080.29","1349.11","1166.48","-890.956","1315.27","1081.11","-1086.77","1203.61","591.99","-1138.75","1109.7","191.773","-813.237","1232.06","565.336","-777.256","1122.23","186.297","-781.535","1102.09","1055.82","nan","nan","nan"
387,0,"-1165.17","1153.66","1452.66","-929.935","1267.42","1718","-722.712","1176.93","1451.75","-704.055","1118.33","1105.19","-1185.15","1114.64","1100.07","-924.457","1263.72","1309.16","-1080.5","1350.29","1166.44","-891.492","1316.68","1080.65","-1086.73","1206.56","589.469","-1138.27","1109.56","189.934","-812.981","1232.72","561.705","nan","nan","nan","-781.708","1102.89","1052.41","nan","nan","nan"
388,0,"-1166.16","1152.45","1449.15","-930.33","1265.3","1715.84","-723.385","1175.56","1448.71","-704.418","1119.46","1101.8","-1185.54","1116.97","1096.2","-924.946","1262.58","1306.39","-1080.74","1351.42","1166.21","-891.831","1318.13","1080.25","-1086.74","1209.53","586.991","nan","nan","nan","-812.706","1233.26","558.313","nan","nan","nan","-781.87","1103.6","1048.77","nan","nan","nan"
389,0,"-1167.15","1151.14","1445.52","-930.657","1263.13","1713.76","-724.074","1174.13","1445.57","-704.769","1120.55","1098.36","-1185.93","1119.33","1092.26","-925.367","1261.19","1303.55","-1080.97","1352.49","1165.9","-892.113","1319.46","1079.87","-1086.86","1212.35","584.485","-1137.31","1109.04","186.05","-812.533","1233.68","555.318","nan","nan","nan","-782.117","1104.2","1045.12","nan","nan","nan"
390,0,"-1168.12","1149.74","1441.87","-930.944","1260.93","1711.81","-724.84","1172.73","1442.51","-705.39","1121.62","1094.99","-1186.23","1121.73","1088.44","-925.69","1259.53","1300.82","-1081.19","1353.49","1165.57","-892.267","1320.78","1079.65","-1087.16","1214.9","581.947","-1136.78","1108.54","183.982","-812.407","1233.95","552.596","nan","nan","nan","-782.379","1104.72","1041.68","nan","nan","nan"
391,0,"-1169.04","1148.24","1438.41","-931.152","1258.69","1709.98","-725.685","1171.3","1439.65","-706.452","1122.97","1091.77","-1186.43","1124.1","1084.71","-926.08","1257.62","1298.34","-1081.35","1354.44","1165.3","-892.321","1322.1","1079.38","-1087.55","1217.13","579.381","-1136.2","1108.01","181.727","-810.347","1235.71","555.005","nan","nan","nan","-782.699","1104.98","1038.41","nan","nan","nan"
392,0,"-1169.92","1146.67","1435.23","-931.297","1256.46","1708.35","-726.633","1169.82","1437.1","-707.062","1123.88","1088.67","-1186.5","1126.48","1081.33","-926.629","1255.46","1296.22","-1081.39","1355.25","1165.15","-892.459","1323.27","1078.98","-1087.88","1219.41","577.095","-1135.65","1107.75","179.653","-810.931","1236.07","553.313","-778.359","1117.59","173.543","-783.028","1105.02","1035.68","nan","nan","nan"
393,0,"-1170.82","1145.07","1432.53","-931.361","1254.2","1707.05","-727.661","1168.26","1435.01","-707.983","1124.86","1085.98","-1186.46","1128.76","1078.43","-927.421","1253.07","1294.52","-1081.29","1355.94","1165.18","-892.614","1324.48","1078.56","-1087.97","1221.86","575.511","-1135.17","1107.89","178.287","-813.576","1235.97","548.814","-778.18","1117.48","172.826","-783.408","1104.76","1033.69","nan","nan","nan"
394,0,"-1171.76","1143.51","1430.42","-931.345","1251.89","1706.19","-728.814","1166.71","1433.52","-709.061","1125.81","1083.79","-1186.25","1130.92","1076.09","-928.302","1250.4","1293.31","-1081.08","1356.52","1165.44","-892.759","1325.53","1078.26","-1087.84","1224.38","574.615","nan","nan","nan","-814.193","1237.18","548.399","-778.037","1117.47","172.786","-783.755","1104.08","1032.34","nan","nan","nan"
395,0,"-1172.77","1141.99","1429.05","-931.296","1249.53","1705.82","-730.024","1165.04","1432.72","-710.24","1126.53","1082.43","-1185.82","1132.81","1074.39","-929.193","1247.41","1292.62","-1080.73","1356.93","1165.89","-893.007","1326.51","1078.01","-1087.72","1226.74","574.322","-1133.31","1107.84","176.366","-814.618","1238.47","548.252","-778.022","1117.78","173.06","-784.154","1103.11","1031.87","nan","nan","nan"
396,0,"-1173.9","1140.63","1428.49","-931.194","1247.15","1705.95","-731.224","1163.2","1432.66","-711.44","1126.96","1081.84","-1185.29","1134.29","1073.54","-930.089","1244.06","1292.43","-1080.26","1357.2","1166.58","-893.216","1327.29","1078.1","-1087.8","1228.62","574.478","-1132.96","1108.53","176.512","-814.792","1239.65","548.69","-778.13","1118.24","173.499","-784.567","1101.94","1032.14","nan","nan","nan"
397,0,"-1175.08","1139.38","1428.73","-931.044","1244.72","1706.57","-732.431","1161.3","1433.36","-712.614","1127.05","1082.23","-1184.68","1135.2","1073.45","-931.003","1240.51","1292.74","-1079.66","1357.29","1167.52","-893.366","1328.01","1078.37","-1088.1","1229.84","574.892","-1132.85","1109.27","176.918","-814.346","1240.34","548.643","-778.277","1118.95","174.017","-785.008","1100.88","1032.97","nan","nan","nan"
398,0,"-1176.29","1138.29","1429.73","-930.887","1242.26","1707.72","-733.671","1159.31","1434.78","-713.699","1126.75","1083.53","-1184.16","1135.48","1074.24","-931.816","1236.91","1293.66","-1078.96","1357.18","1168.73","-893.545","1328.41","1079.15","-1088.62","1230.24","575.261","-1132.97","1109.8","177.386","-813.809","1240.67","549.556","-778.296","1119.52","174.627","-785.564","1099.94","1034.19","nan","nan","nan"
399,0,"-1177.54","1137.32","1431.41","-930.739","1239.77","1709.32","-734.867","1157.03","1436.84","-714.824","1126.06","1085.54","-1183.69","1135.16","1075.7","-932.52","1233.42","1295.31","-1078.26","1356.85","1170.19","-893.593","1328.77","1080.25","-1089.36","1229.93","575.721","-1134.34","1111.46","179.213","-813.045","1240.44","550.622","-778.241","1120.17","175.153","-786.09","1099.25","1035.89","nan","nan","nan"
400,0,"-1178.81","1136.44","1433.67","-930.635","1237.25","1711.31","-736.118","1154.69","1439.51","-715.95","1125.01","1088.23","-1183.29","1134.29","1077.55","-933.159","1230.16","1297.57","-1077.58","1356.27","1171.92","-893.479","1328.99","1082.14","-1090.06","1229.04","576.117","nan","nan","nan","-812.141","1239.63","551.855","-778.169","1120.48","175.864","-786.689","1098.75","1037.87","nan","nan","nan"
401,0,"-1180.11","1135.6","1436.42","-930.585","1234.73","1713.61","-737.324","1152.11","1442.57","-717.001","1123.71","1091.4","-1183.15","1133.17","1080.16","-933.759","1227.33","1300.46","-1076.98","1355.44","1173.92","-893.262","1329.06","1084.42","-1090.64","1227.6","576.555","-1134.75","1111.11","179.855","-811.214","1238.28","553.142","-778.004","1120.89","176.57","-787.505","1098.4","1040.16","nan","nan","nan"
402,0,"-1181.44","1134.75","1439.49","-930.585","1232.21","1716.17","-738.457","1149.21","1446.01","-718.114","1122.17","1094.89","-1183.14","1131.84","1083.06","-934.454","1225.24","1303.89","-1076.46","1354.39","1176.13","-892.777","1329.07","1087.28","-1091","1225.72","577.092","nan","nan","nan","-810.364","1236.38","554.472","nan","nan","nan","-788.429","1098.15","1042.81","nan","nan","nan"
403,0,"-1182.77","1133.91","1442.82","-930.661","1229.68","1718.9","-739.589","1146.24","1449.74","-719.138","1120.46","1098.59","-1183.18","1130.26","1086.07","-935.287","1223.95","1307.66","-1076.01","1353.17","1178.6","-892.345","1328.76","1090.44","-1091.19","1223.51","577.73","-1135","1110.12","180.62","-809.737","1234.03","555.849","nan","nan","nan","-789.561","1098.04","1045.57","nan","nan","nan"
404,0,"-1184.11","1133.05","1446.32","-930.8","1227.15","1721.72","-740.648","1143.07","1453.62","-720.128","1118.58","1102.42","-1183.42","1128.63","1089.45","-936.2","1223.24","1311.54","-1075.66","1351.81","1181.27","-891.865","1328.31","1093.72","-1091.26","1220.96","578.505","nan","nan","nan","-809.473","1231.34","557.496","nan","nan","nan","-790.871","1097.97","1048.49","nan","nan","nan"
405,0,"-1185.45","1132.16","1449.91","-931.017","1224.63","1724.56","-741.709","1139.79","1457.55","-721.031","1116.6","1106.28","-1183.74","1126.95","1092.81","-937.126","1222.82","1315.52","-1075.38","1350.35","1184.1","-891.364","1327.72","1097.11","-1091.24","1218.14","579.33","-1135.11","1108.8","181.7","-809.527","1228.31","558.909","nan","nan","nan","-792.16","1097.9","1051.4","nan","nan","nan"
406,0,"-1186.75","1131.24","1453.5","-931.296","1222.13","1727.35","-742.762","1136.5","1461.51","-721.909","1114.57","1110.22","-1184.23","1125.31","1096.27","-937.961","1222.49","1319.63","-1075.15","1348.82","1187.04","-890.857","1326.99","1100.52","-1091.2","1215.12","580.203","-1135.18","1108.08","182.313","-810.07","1225.1","560.767","-776.826","1119.87","182.163","-793.596","1097.85","1054.35","nan","nan","nan"
407,0,"-1188.04","1130.28","1457","-931.62","1219.62","1730.05","-743.793","1133.13","1465.4","-722.628","1112.47","1114.09","-1184.88","1123.72","1099.71","-938.715","1222.11","1323.87","-1074.99","1347.26","1190.01","-890.411","1326.09","1103.81","-1091.15","1212.01","581.094","-1135.22","1107.37","183.006","-810.792","1221.67","562.246","-776.671","1119.39","183.489","-795.02","1097.84","1057.24","nan","nan","nan"
408,0,"-1189.3","1129.25","1460.4","-932.025","1217.1","1732.61","-744.825","1129.74","1469.12","-723.212","1110.35","1117.79","-1185.66","1122.23","1102.99","-939.413","1221.72","1328.04","-1074.93","1345.68","1192.98","-889.96","1325.07","1107.05","-1091.1","1208.74","581.879","-1135.28","1106.64","183.727","-811.811","1218.11","563.791","-776.559","1118.97","184.611","-796.485","1097.86","1060.07","nan","nan","nan"
409,0,"-1190.53","1128.17","1463.62","-932.501","1214.56","1734.99","-745.86","1126.36","1472.68","-723.678","1108.19","1121.44","-1186.6","1120.79","1106.11","-940.132","1221.21","1332.02","-1074.98","1344.11","1195.89","-889.535","1323.89","1110.16","-1091.05","1205.44","582.573","-1134.28","1104.59","183.019","-812.9","1214.4","564.876","-776.468","1118.3","185.597","-797.901","1097.89","1062.72","nan","nan","nan"
410,0,"-1191.72","1127.04","1466.58","-933.02","1212.03","1737.12","-746.939","1123","1476.02","-723.977","1106.03","1124.89","-1187.74","1119.49","1109.05","-940.9","1220.63","1335.74","-1075.16","1342.58","1198.68","-889.255","1322.39","1113.13","-1091.05","1202.16","583.188","-1134.45","1104.12","183.648","-814.228","1210.76","566.319","-776.499","1117.71","186.362","-799.368","1097.93","1065.21","nan","nan","nan"
411,0,"-1192.94","1125.91","1469.3","-933.608","1209.48","1739.03","-748.052","1119.66","1479.04","-724.198","1103.86","1128.1","-1189.02","1118.26","1111.64","-941.758","1220.03","1339.13","-1075.45","1341.07","1201.31","-888.957","1320.89","1115.83","-1091.1","1198.96","583.558","-1134.64","1103.54","184.131","-815.419","1207.01","566.95","nan","nan","nan","-800.714","1097.97","1067.28","nan","nan","nan"
412,0,"-1194.16","1124.75","1471.71","-934.217","1206.93","1740.58","-749.208","1116.42","1481.72","-724.124","1101.6","1130.97","-1190.52","1117.19","1113.97","-942.701","1219.43","1342.16","-1075.85","1339.59","1203.81","-888.685","1319.28","1118.34","-1091.25","1195.88","583.721","-1135.88","1104.1","185.597","-816.658","1203.36","567.469","nan","nan","nan","-802.065","1097.9","1069.09","nan","nan","nan"
413,0,"-1195.39","1123.59","1473.78","-934.886","1204.38","1741.83","-750.426","1113.31","1484.04","-724.358","1099.46","1133.53","-1192.17","1116.22","1115.98","-943.669","1218.75","1344.81","-1076.39","1338.15","1206.17","-888.396","1317.79","1120.54","-1091.49","1193.06","583.903","-1136.1","1103.25","185.703","-817.811","1199.79","567.504","nan","nan","nan","-803.456","1097.82","1070.53","nan","nan","nan"
414,0,"-1196.65","1122.45","1475.5","-935.578","1201.85","1742.7","-751.673","1110.32","1485.91","-724.447","1097.36","1135.54","-1193.95","1115.42","1117.68","-944.68","1218.12","1347.03","-1077.06","1336.77","1208.36","-888.03","1316.26","1122.68","-1091.75","1190.5","583.674","-1136.33","1102.33","185.575","-819.084","1196.46","567.571","nan","nan","nan","-804.842","1097.62","1071.5","nan","nan","nan"
415,0,"-1197.93","1121.32","1476.86","-936.315","1199.31","1743.24","-752.966","1107.47","1487.28","-724.642","1095.26","1137.12","-1195.88","1114.71","1119.09","-945.69","1217.45","1348.81","-1077.86","1335.43","1210.36","-887.661","1314.83","1124.42","-1092.12","1188.26","583.381","-1136.57","1101.36","185.455","-820.232","1193.16","566.856","nan","nan","nan","-806.272","1097.36","1072","nan","nan","nan"
416,0,"-1199.21","1120.18","1477.84","-937.092","1196.78","1743.42","-754.448","1104.88","1488.08","-724.779","1093.21","1138.19","-1197.85","1114.13","1120","-946.709","1216.79","1350.11","-1078.79","1334.19","1212.14","-887.16","1313.51","1125.81","-1092.6","1186.44","582.885","-1136.8","1100.48","185.179","-821.487","1190.18","566.233","-781.455","1112.88","189.686","-807.597","1096.92","1072.16","nan","nan","nan"
417,0,"-1200.49","1119.04","1478.38","-937.88","1194.26","1743.2","-755.41","1102.32","1488.58","-724.978","1091.17","1138.68","-1199.86","1113.7","1120.57","-947.732","1216.05","1350.9","-1079.83","1333.05","1213.63","-886.474","1312.32","1126.95","-1093.17","1185.04","582.445","nan","nan","nan","-822.622","1187.38","565.14","-782.23","1111.28","189.032","-808.894","1096.33","1071.76","nan","nan","nan"
418,0,"-1201.74","1117.84","1478.51","-938.72","1191.75","1742.64","-756.672","1100.09","1488.4","-725.192","1089.12","1138.57","-1201.87","1113.4","1120.64","-948.804","1215.33","1351.19","-1080.94","1332.01","1214.8","-885.747","1311.14","1127.65","-1093.81","1184.08","581.806","-1135.78","1096.97","182.793","-823.671","1184.78","563.645","nan","nan","nan","-809.998","1095.58","1070.92","nan","nan","nan"
419,0,"-1203","1116.6","1478.18","-939.573","1189.25","1741.77","-757.895","1098","1487.67","-725.446","1087.09","1137.93","-1203.92","1113.27","1120.31","-949.967","1214.58","1350.94","-1082.13","1331.07","1215.67","-884.811","1310.26","1128.07","-1094.48","1183.43","581.015","-1135.87","1096.24","182.254","-824.788","1182.55","562.146","-783.456","1107.84","186.995","-810.847","1094.67","1069.67","nan","nan","nan"
420,0,"-1204.24","1115.31","1477.41","-940.467","1186.78","1740.68","-759.038","1096.08","1486.39","-725.701","1085.14","1136.76","-1206.03","1113.38","1119.67","-951.223","1213.77","1350.16","-1083.34","1330.21","1216.28","-883.759","1309.46","1128.18","-1095.21","1183.14","580.354","-1135.97","1095.66","181.637","-825.991","1180.61","560.437","nan","nan","nan","-811.765","1093.64","1068.09","nan","nan","nan"
421,0,"-1205.48","1113.9","1476.19","-941.345","1184.3","1739.51","-760.137","1094.38","1484.67","-725.947","1083.2","1135.12","-1208.07","1113.61","1118.44","-952.575","1212.88","1348.83","-1084.6","1329.38","1216.71","-882.555","1308.8","1128.05","-1095.92","1183.09","579.7","-1136","1095.17","180.956","-827.406","1178.99","558.817","nan","nan","nan","-812.282","1092.46","1066.01","nan","nan","nan"
422,0,"-1206.72","1112.43","1474.53","-942.189","1181.8","1738.36","-761.132","1092.81","1482.46","-726.291","1081.29","1133.11","-1210.08","1114","1116.87","-953.994","1211.8","1347.02","-1085.84","1328.59","1217","-881.33","1308.18","1127.64","-1096.55","1183.23","579.018","-1136","1094.98","180.308","-828.856","1177.87","557.481","nan","nan","nan","-812.833","1091.12","1063.59","nan","nan","nan"
423,0,"-1207.96","1110.84","1472.5","-942.977","1179.29","1737.34","-762.053","1091.42","1479.9","-726.761","1079.44","1130.69","-1212.07","1114.61","1115.06","-955.406","1210.55","1344.78","-1087.08","1327.83","1217.2","-879.95","1307.76","1127.08","-1097.02","1183.52","578.493","-1135.89","1094.81","179.673","-830.198","1177.24","556.215","-783.309","1102.7","182.938","-813.326","1089.68","1060.95","nan","nan","nan"
424,0,"-1209.18","1109.15","1470.19","-943.731","1176.8","1736.47","-762.895","1090.17","1477.03","-727.219","1077.68","1127.94","-1213.97","1115.4","1113.1","-956.743","1209.07","1342.3","-1088.26","1327.09","1217.28","-878.455","1307.45","1126.49","-1097.27","1183.86","577.82","-1135.76","1094.7","179.091","-831.349","1177.04","555.168","-783.527","1102.28","182.278","-813.837","1088.1","1058.22","nan","nan","nan"
425,0,"-1210.41","1107.34","1467.75","-944.423","1174.31","1735.79","-764.129","1089.21","1473.85","-728.001","1076.01","1125.08","-1215.68","1116.29","1110.97","-957.967","1207.26","1339.75","-1089.37","1326.39","1217.37","-876.618","1307.52","1125.51","-1097.46","1184.26","577.476","-1135.58","1094.51","178.545","-832.369","1177.3","554.645","nan","nan","nan","-814.41","1086.36","1055.66","nan","nan","nan"
426,0,"-1211.56","1105.4","1465.38","-945.086","1171.87","1735.21","-764.91","1088.25","1470.82","-728.921","1074.4","1122.13","-1217.26","1117.25","1109.06","-958.997","1205.03","1337.3","-1090.31","1325.72","1217.52","-874.99","1307.51","1124.1","-1097.43","1184.54","576.874","-1135.41","1094.37","178.026","-833.128","1177.82","554.44","-783.961","1102.01","181.473","-814.852","1084.46","1053.54","nan","nan","nan"
427,0,"-1212.65","1103.33","1463.25","-945.746","1169.48","1734.71","-765.524","1087.31","1468.05","-730.037","1072.82","1119.21","-1218.72","1118.32","1107.43","-959.84","1202.36","1335.01","-1091.07","1325.04","1217.68","-873.122","1307.76","1122.97","-1097.37","1184.8","576.492","-1135.23","1094.12","177.649","-833.581","1178.58","554.588","nan","nan","nan","-815.416","1082.35","1051.99","nan","nan","nan"
428,0,"-1213.66","1101.19","1461.52","-946.396","1167.15","1734.22","-766.358","1086.55","1465.61","-731.267","1071.32","1116.53","-1220.06","1119.46","1106.44","-960.578","1199.3","1333.1","-1091.65","1324.46","1217.82","-870.835","1308.66","1121.83","-1097.21","1184.94","576.01","-1134.98","1093.67","177.306","-831.84","1180.51","558.229","nan","nan","nan","-815.942","1080.16","1051.23","nan","nan","nan"
429,0,"-1214.62","1099.02","1460.29","-947.046","1164.89","1733.75","-767.201","1085.84","1463.67","-732.651","1069.86","1114.21","-1221.1","1120.56","1105.48","-961.373","1195.95","1331.55","-1092.09","1323.96","1218.09","-869.316","1308.39","1121.03","-1097.03","1185.01","575.528","-1134.85","1093.42","177.057","-833.66","1180.62","555.437","nan","nan","nan","-816.546","1078.02","1050.96","nan","nan","nan"
430,0,"-1215.49","1096.94","1459.56","-947.692","1162.67","1733.35","-768.053","1085.22","1462.34","-733.951","1068.55","1112.27","-1221.93","1121.54","1104.9","-962.239","1192.58","1330.39","-1092.42","1323.54","1218.66","-867.888","1308.1","1120.72","-1096.88","1185","575.186","-1134.59","1092.91","176.764","-833.19","1181.67","555.469","nan","nan","nan","-817.187","1076.02","1051.1","nan","nan","nan"
431,0,"-1216.29","1094.99","1459.33","-948.317","1160.49","1733.08","-768.85","1084.52","1461.58","-735.243","1067.19","1110.92","-1222.59","1122.41","1104.67","-963.171","1189.37","1329.62","-1092.71","1323.21","1219.55","-866.651","1307.94","1120.98","-1096.69","1184.86","574.739","-1134.45","1092.55","176.569","-832.61","1182.67","555.544","nan","nan","nan","-817.773","1074.22","1051.54","nan","nan","nan"
432,0,"-1216.96","1093.22","1459.52","-948.91","1158.37","1732.97","-769.566","1083.76","1461.27","-736.345","1065.81","1110.19","-1223.27","1123.07","1104.93","-964.204","1186.34","1329.19","-1093.08","1322.95","1220.75","-865.554","1307.68","1121.98","nan","nan","nan","-1134.42","1092.25","176.585","-831.788","1183.43","555.464","-783.245","1103.18","181.361","-818.181","1072.57","1052.15","nan","nan","nan"
433,0,"-1217.51","1091.63","1460.06","-949.509","1156.29","1733.04","-770.224","1082.92","1461.37","-737.28","1064.41","1110.07","-1223.82","1123.38","1105.5","-965.445","1183.67","1329.09","-1093.59","1322.71","1222.26","-864.548","1307.41","1123.33","nan","nan","nan","-1134.36","1091.97","176.571","-830.862","1183.88","555.457","-783.136","1103.36","181.637","-818.635","1071.2","1052.85","nan","nan","nan"
434,0,"-1217.9","1090.12","1460.91","-950.076","1154.27","1733.26","-770.797","1081.96","1461.81","-737.982","1063.06","1110.37","-1224.43","1123.48","1106.44","-966.901","1181.51","1329.21","-1094.3","1322.53","1224.2","-863.615","1307.09","1125.03","nan","nan","nan","-1134.31","1091.68","176.612","-830.012","1184.04","555.609","-783.013","1103.35","181.895","-818.942","1070.13","1053.62","nan","nan","nan"
