Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (732)",,,"Reconstruction Position - Unlabeled Track (749)",,,"Reconstruction Position - Unlabeled Track (751)",,,"Reconstruction Position - Unlabeled Track (762)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (778)",,,"Reconstruction Position - Unlabeled Track (779)",,
222,0,"-1088.93","-210.192","1450.69","-1089.21","-316.111","1611.46","-813.202","-508.181","534.402","-1241.59","-439.004","1320.51","-1021.62","-548.31","182.442","-805.988","-357.818","501.172","-1033.21","-464.309","159.115","-1422.25","-726.287","1360.35","-1426.02","-592.178","1112.1","-984.949","17.9083","1599.1","-971.586","-383.9","1244.04","-925.752","129.537","1817.08","-1083","-459.862","925.361","-981.587","-191.917","895.486"
223,0,"-1084.85","-200.767","1450.97","-1085.92","-305.674","1612.03","-811.356","-498.468","529.741","-1238.37","-431.428","1322.86","-1021.55","-545.055","179.475","-804.66","-353.503","499.28","-1034.89","-462.534","159.097","-1419.56","-714.44","1367.55","-1422.67","-587.273","1116.25","-980.62","31.8159","1591.92","-968.342","-376.692","1244.52","-918.48","150.365","1805.74","-1076.61","-455.729","926.962","-980.125","-186.083","893.638"
224,0,"-1080.62","-191.579","1451.52","-1082.77","-294.983","1613.21","-809.934","-488.963","525.155","-1235.38","-423.742","1325.85","-1022.49","-541.55","176.966","-804.17","-349.357","497.874","-1035.21","-463.247","157.171","-1417.1","-702.453","1375.7","-1418.78","-583.069","1120.94","-976.647","46.1236","1584.92","-965.518","-368.485","1245.75","-910.243","172.049","1793.04","-1069.94","-451.367","929.502","-978.907","-179.993","892.46"
225,0,"-1077.01","-181.36","1453.47","-1079.48","-283.711","1615.27","-808.876","-479.935","520.683","-1232.62","-415.888","1329.6","-1023.19","-538.893","174.605","-804.372","-345.582","496.899","-1035.14","-462.941","157.024","-1414.49","-690.323","1384.5","-1414.35","-579.571","1126.29","-972.907","60.9438","1578","-963.034","-359.73","1247.96","-901.993","194.591","1779.52","-1062.95","-446.518","932.699","-977.866","-173.518","891.87"
226,0,"-1073.4","-170.837","1456.01","-1077.48","-272.622","1618.08","-808.241","-471.229","516.556","-1230.12","-407.916","1334.24","-1023.43","-536.529","172.289","-805.223","-342.075","496.542","-1035.46","-462.73","157.294","-1411.96","-678.11","1394.04","-1409.39","-576.937","1132.69","-969.278","76.2166","1571.18","-960.819","-350.967","1250.79","-893.771","217.981","1765.13","-1055.54","-441.236","936.538","-976.963","-166.7","892.22"
227,0,"-1070.06","-159.882","1459.43","-1075.08","-261.09","1621.71","-807.805","-462.92","513.169","-1227.85","-399.887","1339.79","-1023.62","-534.023","170.706","-806.794","-338.625","497.05","-1035.65","-462.495","157.585","-1409.55","-665.815","1404.47","-1403.4","-575.034","1139.44","-965.796","91.9835","1564.46","-958.857","-341.988","1254.64","-885.529","242.163","1749.73","-1047.75","-434.667","940.672","-976.202","-159.465","893.625"
228,0,"-1067.14","-148.371","1463.79","-1073.46","-249.842","1625.72","-807.513","-454.657","510.92","-1225.82","-391.735","1346.27","-1023.33","-531.926","170.005","-808.849","-335.15","498.394","-1035.54","-462.113","157.931","-1407.13","-652.896","1415.44","-1396.53","-573.925","1147.07","-962.62","108.487","1557.89","-957.384","-332.496","1259.56","-877.272","266.96","1733.27","-1039.38","-428.683","946.26","-975.547","-151.805","896.61"
229,0,"-1064.79","-136.202","1469.14","-1071.67","-237.659","1631.19","-807.663","-446.216","510.148","-1224.01","-383.406","1353.59","-1022.6","-530.052","170.421","-811.468","-331.271","500.468","-1036.13","-461.462","159.214","-1404.81","-639.453","1427.16","-1388.72","-573.546","1155.66","-958.885","125.161","1550.61","-956.391","-322.558","1265.73","-869.019","292.184","1715.68","-1030.46","-422.404","952.819","-974.949","-143.743","901.129"
230,0,"-1063.06","-123.395","1475.4","-1070.23","-225.565","1637.82","-808.349","-437.871","510.99","-1222.52","-374.835","1361.63","-1021.35","-527.931","171.832","-815.54","-327.043","502.922","-1035.76","-460.352","160.26","-1402.45","-626.028","1439.8","-1379.97","-573.878","1165.33","-955.478","142.475","1543.48","-955.77","-312.082","1273.13","-860.645","317.499","1696.87","-1021.01","-415.642","960.452","-974.411","-135.402","907.151"
231,0,"-1061.98","-109.87","1482.61","-1069.52","-211.975","1644.86","-809.521","-429.849","513.167","-1221.38","-365.973","1370.24","-1019.41","-526.132","174.242","-819.626","-321.707","506.323","-1035.2","-458.674","161.44","-1399.41","-611.7","1452.72","-1370.26","-575.054","1175.97","-953.229","161.073","1536.81","-955.005","-301.382","1282.24","-851.996","342.689","1676.71","-1011.2","-408.019","969.185","-973.756","-126.674","914.204"
232,0,"-1061.54","-95.5081","1490.72","-1069.26","-198.328","1653.2","-811.372","-422.416","516.475","-1220.58","-356.879","1379.36","-1019.36","-523.216","176.429","-824.45","-315.036","510.201","-1035.21","-457.08","164.033","-1395.96","-596.768","1466.16","-1359.67","-576.6","1188.15","-950.343","179.67","1528.52","-954.211","-290.297","1292.93","-843.153","367.568","1655.19","-1001.14","-398.995","979.456","-973.092","-117.501","922.237"
233,0,"-1061.58","-80.529","1499.58","-1069.62","-184.157","1662.39","-814.26","-415.686","520.794","-1220.03","-347.575","1388.91","-1016.93","-521.361","179.962","-830.162","-307.1","514.663","-1034.44","-454.697","166.409","-1392.14","-581.302","1479.71","-1348.2","-578.43","1201.75","-947.863","198.61","1519.29","-953.544","-278.456","1304.91","-834.04","391.765","1632.05","-990.494","-390.013","991.379","-972.392","-107.834","931.206"
234,0,"-1062.97","-63.9969","1509","-1070.74","-169.352","1672.54","-818.345","-409.306","526.225","-1219.68","-338.034","1398.82","-1015.63","-519.276","184.29","-836.787","-297.779","519.622","-1032.91","-451.016","169.025","-1387.77","-565.461","1492.99","-1335.73","-580.366","1216.96","-945.582","217.637","1509.32","-953.043","-265.946","1318.43","-824.492","414.633","1607.16","-979.081","-379.906","1003.82","-971.726","-97.753","941.235"
235,0,"-1065.5","-46.2177","1518.45","-1072.58","-154.089","1683.61","-822.608","-403.934","533.126","-1219.44","-328.231","1409.05","-1012.36","-517.927","188.896","-844.383","-287.039","525.021","-1032.09","-446.702","172.38","-1383.65","-549.039","1506.46","-1322.03","-582.173","1234.09","-943.924","236.531","1498.64","-952.666","-252.711","1333.25","-814.764","435.645","1580.43","-966.897","-369.198","1016.6","-971.103","-87.3858","952.302"
236,0,"-1069.36","-26.9764","1527.47","-1074.75","-138.333","1695.31","-827.495","-398.818","541.087","-1218.3","-318.808","1419.24","-1009.86","-516.683","195.214","-852.563","-274.796","531.336","-1031.28","-441.233","176.649","-1379.42","-532.564","1519.89","-1307.12","-583.735","1253.18","-942.062","254.618","1486.72","-952.365","-238.822","1349.21","-804.907","453.948","1552.13","-954.211","-357.775","1029.9","-970.414","-76.7814","964.241"
237,0,"-1074.75","-6.96542","1536.04","-1077.13","-122.068","1707.49","-832.959","-393.729","550.165","-1216.99","-308.773","1429.26","-1006.7","-515.63","202.632","-863.107","-261.723","538.039","-1028.73","-434.349","182.372","-1374.97","-515.914","1533.2","-1290.94","-584.907","1273.79","-939.729","270.865","1473.61","-952.089","-224.198","1365.77","-794.172","469.021","1521.54","-941.143","-345.69","1043.73","-969.662","-65.9821","976.803"
238,0,"-1080.89","14.6299","1543.15","-1079.82","-105.334","1719.57","-838.969","-388.507","560.616","-1215.76","-298.529","1439.75","-1002.29","-514.698","211.313","-873.198","-248.259","545.448","-1027.03","-425.851","188","-1370.16","-499.023","1546.28","-1273.46","-585.219","1296.89","-937.484","285.109","1459.46","-952.012","-208.883","1382.48","-783.717","480.089","1490.09","-927.829","-332.874","1057.8","-969.154","-55.0687","989.918"
239,0,"-1087.55","36.234","1548.36","-1082.69","-88.2551","1730.58","-845.363","-383.028","572.562","-1214.13","-288.13","1450.3","-996.7","-513.517","221.573","-883.669","-234.781","553.944","-1024.59","-415.716","194.208","-1365.04","-481.66","1559.31","-1254.57","-584.72","1322.52","-935.327","297.064","1444.3","-952.317","-192.526","1399.05","-773.129","486.946","1457.83","-914.479","-319.414","1072.25","-968.898","-44.2829","1003.23"
240,0,"-1094.65","58.5258","1551.77","-1085.42","-70.1943","1741.11","-851.946","-377.044","585.766","-1212.33","-277.916","1460.37","-989.793","-512.164","232.956","-893.786","-221.486","563.332","-1020.94","-403.81","200.718","-1359.34","-464.087","1572.11","-1234.07","-582.941","1350.46","-933.296","306.886","1428.24","-953.08","-175.302","1415.51","-762.744","489.684","1425.88","-901.057","-305.317","1086.86","-969.021","-33.5837","1016.7"
241,0,"-1102.22","80.4379","1553.06","-1088.2","-51.6154","1750.58","-858.403","-370.35","599.826","-1208.83","-266.569","1471.6","-981.766","-510.727","245.195","-903.018","-208.166","573.376","-1016.69","-389.694","207.718","-1352.99","-446.382","1584.91","-1212.3","-579.687","1381.66","-931.476","314.787","1411.16","-954.203","-157.191","1431.56","-752.515","488.289","1394.82","-888.159","-290.235","1101.68","-969.399","-22.8892","1030.18"
242,0,"-1110.03","102.295","1552.52","-1091.26","-31.8885","1759.04","-864.199","-362.943","613.61","-1205.11","-256.281","1481.97","-973.386","-508.912","258.249","-912.043","-195.974","584.442","-1011.64","-373.795","214.541","-1345.7","-428.859","1598.12","-1189.41","-574.288","1415.97","-929.874","320.614","1393.11","-955.797","-138.205","1447.08","-742.243","483.036","1364.6","-875.297","-274.659","1116.55","-970.8","-12.3105","1044.72"
243,0,"-1118.29","123.854","1549.53","-1094.51","-12.5008","1766.52","-868.577","-355.515","627.186","-1200.34","-245.265","1492.95","-966.647","-505.364","271.818","-920.448","-184.306","595.147","-1007.03","-356.23","220.147","-1337.59","-411.724","1612.22","-1165.84","-566.462","1453.82","-928.612","324.337","1374.55","-957.624","-118.366","1461.95","-732.29","473.908","1336.13","-862.987","-258.489","1130.87","-972.553","-2.11418","1058.05"
244,0,"-1126.5","144.923","1544.61","-1097.9","6.90647","1773.07","-870.415","-348.043","640.093","-1194.12","-234.325","1504.58","-963.526","-498.398","285.239","-927.627","-172.955","605.876","-1002.97","-338.411","226.048","-1328.67","-394.69","1627.2","-1141.15","-554.429","1494.48","-927.763","326.151","1356.05","-959.274","-97.5421","1475.69","-722.808","461.064","1309.73","-851.718","-241.502","1144.67","-975.267","8.14324","1070.98"
245,0,"-1134.88","165.246","1537.69","-1101.39","26.2968","1778.73","-869.925","-339.245","651.364","-1187.15","-222.804","1516.58","-963.883","-490.031","298.306","-933.184","-161.736","616.221","-1000.48","-319.785","231.501","-1319.19","-377.754","1643.28","-1116.27","-538.448","1538.29","-927.389","326.132","1337.94","-960.702","-75.6359","1487.67","-714.119","444.888","1285.74","-841.496","-224.053","1158.16","-979.217","18.4198","1083.01"
246,0,"-1143.47","184.341","1528.87","-1105.05","45.5888","1783.73","-868.826","-329.162","661.322","-1179.29","-210.527","1529.53","-965.606","-482.384","310.81","-936.964","-150.021","626.105","-998.269","-301.818","237.498","-1308.8","-360.461","1660.35","-1090.86","-517.164","1584.39","-927.504","324.149","1320.46","-962.652","-52.6919","1496.8","-706.627","425.882","1264.23","-832.477","-206.013","1170.62","-984.428","28.1153","1093.56"
247,0,"-1152.26","201.207","1517.79","-1108.89","64.6499","1788.19","-867.171","-318.672","670.097","-1170.51","-197.517","1543.24","-968.194","-476.443","322.941","-939.19","-137.25","635.354","-997.144","-284.596","244.532","-1297.95","-342.936","1678.87","-1065.8","-489.677","1632.54","-928.19","320.116","1303.54","-964.043","-29.0122","1504.82","-700.767","404.601","1245.61","-824.649","-187.89","1181.99","-990.503","36.5096","1101.61"
248,0,"-1162.02","216.113","1505.79","-1112.72","83.2805","1792.17","-865.215","-308.354","677.905","-1160.92","-183.059","1557.95","-970.781","-471.868","334.018","-940.695","-123.104","643.807","-996.547","-267.644","251.649","-1286.8","-325.499","1699","-1041.63","-455.594","1681.63","-929.505","314.042","1287","-965.345","-4.49246","1511.11","-696.211","381.855","1229.33","-818.058","-169.848","1192.46","-996.882","43.3442","1106.29"
249,0,"-1171.76","229.16","1493.09","-1116.5","101.514","1795.82","-862.991","-298.763","684.932","-1151.11","-166.96","1573.51","-973.163","-469.246","345.149","-942.53","-108.09","651.316","-995.88","-249.821","258.47","-1275.15","-307.632","1720.59","-1018.72","-414.28","1730.14","-931.493","306.152","1271.1","-966.639","20.5851","1515.71","-693.237","358.348","1215.74","-812.59","-152.107","1201.83","-1003.16","48.4034","1108.89"
250,0,"-1181.13","240.405","1479.99","-1120.16","119.421","1799.11","-860.249","-290.653","691.433","-1140.43","-148.288","1590.12","-975.606","-467.861","356.132","-945.256","-92.768","658.109","-994.594","-230.681","264.019","-1261.8","-287.182","1743.73","-997.523","-365.728","1776.8","-934.532","297.082","1256.33","-968.144","46.3666","1518.65","-691.732","335.194","1204.97","-808.024","-135.003","1209.63","-1009.3","52.2745","1110.73"
251,0,"-1189.73","249.912","1466.81","-1123.63","136.943","1801.77","-857.398","-284.216","698.009","-1130.38","-127.684","1606.92","-977.868","-467.559","366.942","-948.72","-77.3905","664.191","-993.249","-210.063","268.628","-1248.28","-266.875","1768.62","-979.274","-310.112","1820.7","-937.802","286.515","1242.59","-969.865","72.4847","1519.85","-691.525","313.309","1196.89","-804.146","-118.829","1215.65","-1014.61","55.6732","1111.44"
252,0,"-1197.53","257.901","1454.17","-1126.97","153.99","1803.76","-854.841","-277.707","702.498","-1120.66","-105.272","1623.13","-979.452","-468.467","377.167","-952.746","-62.2071","669.796","-991.818","-188.6","272.302","-1233.86","-245.171","1795.55","-964.374","-248.309","1860.33","-941.408","275.837","1230.19","-971.595","98.5303","1519.41","-692.318","293.402","1191.31","-801.585","-103.106","1219.25","nan","nan","nan"
253,0,"-1204.66","264.523","1442.47","-1130.12","170.799","1804.84","-852.054","-271.954","706.807","-1111.38","-81.354","1638.38","-980.336","-470.428","386.916","-956.946","-47.1829","674.869","-990.102","-166.615","275.381","-1218.52","-221.836","1825.09","-953.37","-181.091","1894.4","-945.358","265.619","1219.23","-974.226","123.786","1516.74","-694.103","275.674","1187.78","-797.987","-88.7955","1222.26","nan","nan","nan"
254,0,"-1211.44","269.89","1431.83","-1133.13","187.507","1804.85","-849.935","-266.27","710.078","-1102.56","-56.1346","1652.27","-980.621","-473.448","396.245","-960.987","-32.3862","679.414","-987.959","-144.05","278.038","-1201.92","-194.736","1856.73","-946.42","-109.973","1921.45","-949.831","256.442","1209.5","-976.811","148.361","1512.81","-696.818","259.964","1185.91","-795.336","-74.3056","1224.53","nan","nan","nan"
255,0,"-1218.1","273.976","1422.17","-1136.07","204.203","1803.77","-847.674","-260.487","712.302","-1094.47","-30.0369","1664.45","-980.447","-477.378","405.178","-964.86","-17.7633","683.645","-985.622","-120.494","280.612","-1184.49","-164.288","1891.02","-943.617","-37.6388","1940.92","-954.75","248.405","1200.89","-979.838","171.75","1507.59","-700.553","246.007","1184.83","-793.453","-59.9397","1226.51","nan","nan","nan"
256,0,"-1224.67","276.999","1413.4","-1138.82","221.201","1801.58","-847.186","-254.938","712.642","-1086.59","-2.74293","1674.26","-979.803","-482.012","413.916","-968.392","-3.36763","687.698","-983.008","-95.9978","282.955","-1166.34","-129.351","1927.19","-944.268","34.1244","1951.71","-960.052","241.514","1193.11","-983.293","193.667","1501.37","-705.126","234.82","1184.29","-792.494","-45.7733","1228.11","nan","nan","nan"
257,0,"-1231.18","279.15","1405.47","-1141.93","237.675","1798.43","-844.609","-249.004","712.843","-1078.81","24.3733","1681.4","-978.314","-487.324","422.593","-971.492","11.3415","691.562","-980.216","-70.662","285.09","-1147.32","-88.857","1964.65","-947.169","102.816","1953.42","-965.703","235.607","1185.65","-987.028","214.234","1494.03","-710.126","226.81","1184.25","-792.151","-32.2421","1228.96","nan","nan","nan"
258,0,"-1237.42","280.714","1398.23","-1144.81","254.027","1794.42","-841.574","-243.006","712.43","-1071.66","50.4267","1685.04","-976.096","-493.023","431.48","-974.232","24.8402","695.091","-977.603","-44.5194","287.17","-1126.42","-43.4482","2002.09","-949.833","165.155","1946.6","-971.796","230.579","1178.05","-990.787","233.558","1485.21","-715.438","221.322","1184.29","-791.452","-19.5915","1228.22","nan","nan","nan"
259,0,"-1243.5","281.906","1391.47","-1147.24","270.02","1789.65","-837.944","-236.957","711.698","-1065.88","73.3783","1685.49","-973.357","-498.816","440.94","-976.632","38.138","698.239","-975.534","-17.4323","289.548","-1106.39","11.2016","2037.89","-949.71","218.33","1931.45","-978.331","226.452","1170.21","-994.525","251.578","1474.73","-721.145","218.405","1184.07","-790.295","-7.90199","1226.03","nan","nan","nan"
260,0,"-1249.24","283.817","1384.71","-1148.82","285.374","1784.19","-833.846","-231.09","710.791","-1060.01","96.2324","1681.92","-969.665","-504.884","450.736","-979.17","51.636","700.912","-974.282","10.3868","291.618","-1085.76","72.5091","2069.82","-946.313","260.088","1911.4","-985.282","223.324","1161.88","-998.705","268.417","1463.96","-727.443","217.913","1183.38","-789.303","3.03521","1222.95","nan","nan","nan"
261,0,"-1255.18","285.766","1378.1","-1149.32","298.618","1778.18","-829.12","-225.616","709.962","-1055.33","115.475","1676.91","-965.118","-511.157","460.88","-981.873","65.1071","702.78","-973.961","38.8507","293.168","nan","nan","nan","-939.367","291.613","1890.48","-992.728","221.109","1153.07","-1002.95","283.833","1452.52","-734.332","219.614","1181.94","-788.256","13.6213","1218.71","nan","nan","nan"
262,0,"-1261.08","288.236","1371.58","-1149.27","312.469","1771.96","-823.909","-220.607","709.195","-1051.63","132.633","1670.96","-959.667","-517.77","471.276","-984.914","78.4733","703.617","-974.791","67.955","294.244","-1040.52","212.846","2114.42","-930.233","313.051","1871.91","-1000.5","220.079","1143.37","-1007.76","297.872","1440.8","-741.892","223.185","1179.54","-787.354","23.9168","1213.66","nan","nan","nan"
263,0,"-1266.77","291.318","1365.37","-1148.85","325.792","1765.5","-817.944","-216.247","708.572","-1049.18","148.338","1664.6","-953.135","-524.718","481.878","-988.176","91.7419","703.218","-976.844","97.1418","294.776","-1012.74","284.673","2123.82","-920.139","325.903","1858.58","-1008.58","220.112","1132.64","-1012.52","310.469","1429.9","-750.28","228.489","1176.06","-786.774","34.1092","1207.89","nan","nan","nan"
264,0,"-1271.93","295.103","1359.63","-1148.75","339.157","1758.85","-811.091","-212.613","707.935","-1048.48","163.082","1657.96","-945.599","-532.054","492.948","-991.991","104.653","702.08","-980.036","125.767","294.763","-980.025","353.018","2122.35","-909.868","331.857","1851.03","-1016.83","221.151","1121.17","-1017.53","321.49","1419.1","-759.42","235.583","1171.38","-786.511","44.3058","1201.72","nan","nan","nan"
265,0,"-1276.15","299.698","1354.34","-1149.15","351.864","1752.21","-803.326","-209.897","707.207","-1050.34","177.896","1651.18","-936.942","-539.432","504.357","-994.935","117.329","698.952","-983.791","152.849","293.83","-944.038","411.726","2107.1","-902.649","333.743","1847.2","-1025.62","223.361","1109.32","-1022.64","331.619","1408.59","-769.354","244.297","1165.73","-786.646","54.5631","1195.51","nan","nan","nan"
266,0,"-1279.55","305.325","1349.65","-1150.43","364.983","1745.42","-794.483","-207.655","706.065","-1053.87","194.515","1645.12","-926.863","-546.74","515.673","-997.063","129.881","694.713","-987.613","177.833","291.496","-909.386","456.167","2083.08","-896.903","340.652","1841.25","-1035.22","225.284","1096.25","-1027.79","340.765","1398.39","-780.007","254.472","1159.04","-787.184","65.0201","1189.64","nan","nan","nan"
267,0,"-1281.29","311.761","1345.07","-1152.35","378.968","1738.47","-784.965","-205.694","704.5","-1057.11","213.776","1640.05","-916.018","-553.53","527.168","-998.412","142.656","689.7","-991.539","200.586","288.111","-885.654","488.274","2061.67","-888.554","357.186","1828.13","-1046.19","228.34","1084.31","-1033.83","347.108","1388.62","-791.309","265.666","1151.16","-788.262","75.4234","1184.42","nan","nan","nan"
268,0,"-1281.96","319.195","1340.38","-1154.29","392.433","1730.87","-774.734","-203.4","702.425","-1059.51","235.502","1634.47","-904.545","-559.318","538.74","-999.546","156.088","684.187","-994.961","220.575","283.203","-870.654","520.448","2037.29","-876.23","375.871","1811.32","-1057.28","232.495","1072.61","-1039.38","353.727","1379.9","-803.164","277.33","1141.95","-789.726","85.5506","1179.67","nan","nan","nan"
269,0,"-1282.41","327.371","1335.38","-1155.7","405.601","1722.48","-764.557","-200.291","699.915","-1060.34","258.472","1626.85","-892.655","-563.877","550.122","-1000.78","170.439","677.962","-997.679","238.478","277.29","-861.499","559.437","2006.15","-863.251","392.68","1794.63","-1068.44","237.963","1061.34","-1044.72","359.782","1371.83","-815.168","288.989","1131.38","-791.323","95.0839","1175.21","nan","nan","nan"
270,0,"-1283.59","335.613","1329.92","-1156.32","418.456","1713.4","-754.669","-195.954","697.076","-1057.61","282.152","1616.06","-880.775","-566.705","561.158","-1002.29","185.8","671.208","-999.925","253.426","269.6","-852.51","605.744","1966.4","-853.533","406.801","1780.13","-1080.17","244.044","1050.69","-1049.74","365.243","1363.9","-827.014","300.351","1119.66","-792.286","104.191","1170.79","nan","nan","nan"
271,0,"-1285.86","343.28","1323.77","-1156.24","430.048","1703.88","-745.375","-189.896","693.663","-1052.24","298.276","1605.8","-869.322","-568.407","571.919","-1003.97","201.94","663.96","-1000.7","265.275","260.301","-839.752","653.73","1916.99","-846.83","421.717","1766.02","nan","nan","nan","-1054.18","370.111","1355.79","-838.538","311.312","1106.91","-793.066","112.115","1166.46","nan","nan","nan"
272,0,"-1288.93","350.023","1317.36","-1156.72","443.449","1693.6","-736.666","-182.31","689.252","-1045.32","310.248","1596.82","-857.038","-567.599","581.703","-1005.61","218.674","656.445","-999.403","274.215","250.023","-824.702","697.863","1858.44","-839.2","439.779","1749.72","nan","nan","nan","-1057.79","374.271","1346.29","-849.525","321.861","1093.57","-793.692","118.563","1162.17","nan","nan","nan"
273,0,"-1292.14","355.948","1311.05","-1157.87","456.884","1683.29","-728.55","-173.627","683.596","-1038.26","321.081","1589.76","-844.877","-564.804","590.413","-1006.98","235.649","648.491","-996.015","279.704","239.057","-808.499","732.829","1793.67","-827.653","460.613","1729.73","-1113.32","262.452","1021.15","-1060.54","379.37","1335.93","-860.019","332.272","1080.19","-793.444","124.808","1157.17","nan","nan","nan"
274,0,"-1294.71","361.008","1304.47","-1158.74","469.475","1672.19","-720.725","-164.089","676.636","-1032.34","333.054","1579.51","-832.934","-560.199","597.878","-1007.45","251.924","639.6","-987.591","282.075","229.085","-794.529","758.83","1728.19","-813.954","483.949","1706.04","-1122.74","268.771","1010.53","-1061.29","386.113","1324.18","-870.326","342.456","1067.08","-793.241","130.978","1151.32","nan","nan","nan"
275,0,"-1296.71","365.885","1297.78","-1160.22","482.811","1660.54","-713.417","-153.691","668.651","-1028.35","347.606","1565.59","-820.932","-554.091","604.118","-1006.59","266.883","630.511","-975.156","280.191","217.705","-781.3","780.468","1663.81","-802.235","508.027","1679.7","-1131.66","274.535","1000.02","-1063.25","397.733","1312.89","-880.402","352.525","1053.91","-793.488","137.313","1144.44","nan","nan","nan"
276,0,"-1298.26","370.758","1290.7","-1161.83","496.311","1648.52","-707.017","-142.315","659.827","-1024.35","363.469","1552.44","-808.917","-546.602","609.033","-1004.42","280.652","622.086","-965.165","276.59","207.69","-767.893","798.88","1599.63","-794.417","531.39","1649.93","-1140.19","279.787","989.509","-1062.9","406.594","1301.26","-890.384","362.274","1040.42","-793.875","143.861","1136.06","nan","nan","nan"
277,0,"-1299.67","375.628","1283.31","-1163.88","509.66","1636.85","-701.671","-129.973","650.452","-1020.45","379.888","1539.04","-797.049","-537.717","612.55","-999.823","292.551","612.506","-957.936","275.283","198.69","-754.712","814.379","1537.42","-790.464","553.815","1617.45","-1147.17","283.543","977.627","-1063.56","417.006","1289.23","-900.086","371.809","1026.89","-793.701","151.501","1126.24","nan","nan","nan"
278,0,"-1301.16","380.455","1275.79","-1165.45","523.075","1624.97","-697.616","-116.462","640.507","-1016.48","396.899","1524.85","-785.304","-527.249","614.5","-995.298","303.238","603.467","-952.284","276.868","190.21","-741.735","828.024","1477.36","-786.514","576.713","1582.62","-1156.02","289.116","969.364","-1064.24","427.392","1276.39","-909.47","380.992","1013.45","-794.154","159.114","1115.55","nan","nan","nan"
279,0,"-1302.73","385.236","1268.24","-1166.86","536.477","1613.33","-694.488","-101.94","630.091","-1012.48","414.368","1510.35","-774.001","-515.275","614.646","-991.363","314.13","596.226","-946.447","279.177","183.229","-728.762","839.342","1418.63","-779.123","598.843","1545.2","-1163.49","292.963","959.992","-1064.8","437.355","1263.01","-918.326","389.716","1000.21","-793.81","168.435","1103.93","nan","nan","nan"
280,0,"-1304.35","389.987","1260.82","-1168.27","549.752","1601.99","-692.4","-86.3468","619.434","-1007.79","432.55","1495.41","-763.092","-501.827","612.884","-987.221","326.307","589.482","-941.231","282","178.559","-716.872","847.741","1361.7","-768.319","617.996","1505.74","-1171.08","295.788","950.561","-1065.17","447.267","1249.27","-927.502","398.535","987.539","-793.438","178.756","1091.88","nan","nan","nan"
281,0,"-1305.87","394.866","1253.68","-1169.75","563.134","1590.84","-690.982","-69.7033","608.664","-1002.51","451.62","1480.62","-752.729","-486.951","609.286","-985.997","339.46","587.095","-939.036","284.561","175.906","-707.246","853.558","1307.15","-755.691","634.027","1465.27","-1178.11","297.891","942.854","-1065.48","457.201","1235.25","-935.975","406.671","974.32","-793.192","190.192","1079.73","nan","nan","nan"
282,0,"-1307.13","399.904","1246.92","-1171.3","576.67","1579.87","-690.034","-52.0482","597.937","-996.625","471.726","1466.02","-742.928","-470.663","604.002","-987.214","352.545","586.225","-938.309","287.283","174.656","-698.415","856.359","1254.62","-742.601","647.165","1424.63","-1184.24","298.583","935.607","-1065.82","467.452","1220.55","-944.365","414.235","961.083","-793.338","202.526","1067.77","nan","nan","nan"
283,0,"-1307.97","405.312","1240.64","-1172.99","590.386","1569.08","-689.496","-33.4859","587.574","-990.01","492.435","1451.27","-733.551","-453.111","597.226","-991.405","364.69","586.495","-938.744","290.25","174.405","-690.741","856.772","1204.94","-730.67","657.279","1384.71","-1189.09","297.839","928.411","-1066.33","477.466","1206.75","-952.714","421.047","947.829","-793.669","215.326","1055.88","nan","nan","nan"
284,0,"-1308.35","411.307","1235.01","-1174.78","604.331","1558.46","-688.917","-14.1448","577.642","-982.847","513.149","1435.93","-724.865","-434.267","589.02","-996.763","375.908","586.309","-940.162","293.246","174.806","-683.49","854.761","1158.13","-721.422","664.846","1347.27","-1193.34","296.628","922.465","-1066.98","487.464","1193.51","-961.064","427.109","934.605","-794.3","227.873","1044.46","nan","nan","nan"
285,0,"-1307.96","417.713","1230.04","-1176.68","618.693","1548.08","-688.131","5.82362","568.292","-975.507","533.227","1420.28","-716.822","-414.34","579.548","-1002.44","384.816","584.882","-940.962","295.912","174.314","-676.395","850.678","1113.96","-714.876","671.278","1313.22","-1196.9","295.152","917.598","-1067.87","497.405","1180.95","-969.457","432.677","921.354","-795.243","240.205","1034.7","nan","nan","nan"
286,0,"-1307.32","425.227","1225.71","-1178.58","633.545","1537.95","-687.156","26.8593","559.23","-968.506","551.789","1404.44","-709.531","-393.52","568.817","-1007.19","392.28","582.101","-941.879","297.859","173.866","-669.762","844.87","1072.22","-710.168","677.499","1282.14","-1200.17","293.67","914.142","-1069.09","507.205","1169.08","-976.082","437.461","909.961","-796.283","252.509","1028.16","nan","nan","nan"
