Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (817)",,,"Reconstruction Position - Unlabeled Track (826)",,,"Reconstruction Position - Unlabeled Track (829)",,,"Reconstruction Position - Unlabeled Track (832)",,,"Reconstruction Position - Unlabeled Track (836)",,,"Reconstruction Position - Unlabeled Track (838)",,
462,0,"-1174.81","1174.41","1374.05","-954.732","1343.36","1637.85","-736.482","1233.43","1384.54","-676.831","1085.04","1070.24","nan","nan","nan","-938.059","1286.32","1225.85","-1103.91","1267.74","1046.77","-857.069","1280.99","573.237","-1140.85","1204.21","599.527","nan","nan","nan","-1234.47","1155.85","196.8","nan","nan","nan","-784.927","1072.26","1008.31","nan","nan","nan"
463,0,"-1177.06","1174.58","1373.1","-955.82","1341.44","1637.18","-738.191","1231.34","1381.7","-679.275","1085.17","1066.35","nan","nan","nan","-940.3","1286.56","1224.94","-1106.19","1271","1046.71","-858.689","1287.93","571.741","-1144.8","1209.85","595.671","nan","nan","nan","-1232.98","1153.76","192.912","nan","nan","nan","-788.49","1074.42","1005.22","nan","nan","nan"
464,0,"-1179.47","1175.01","1372.05","-956.961","1339.4","1636.47","-740.056","1229.2","1378.76","-681.769","1085.46","1062.31","nan","nan","nan","-942.646","1286.67","1224.03","-1108.49","1274.37","1046.57","-860.322","1294.65","570.143","-1148.72","1215.28","591.642","nan","nan","nan","-1232.07","1153.86","189.767","nan","nan","nan","-791.858","1076.53","1002.3","nan","nan","nan"
465,0,"-1181.76","1175.11","1371.14","-958.153","1337.27","1635.8","-742.042","1226.92","1375.87","-684.325","1085.89","1058.29","nan","nan","nan","-945.044","1286.56","1223.13","-1110.8","1277.82","1046.44","-861.907","1301.09","568.278","-1152.63","1220.74","588.828","nan","nan","nan","-1232.24","1155.37","186.925","nan","nan","nan","-795.089","1078.62","999.347","nan","nan","nan"
466,0,"-1184.03","1175.12","1370.37","-959.403","1335.07","1635.39","-744.048","1224.65","1373.21","-687.025","1086.46","1054.4","nan","nan","nan","-947.499","1286.3","1222.4","-1113.06","1281.34","1046.36","-863.591","1307.08","566.439","-1156.42","1226.44","587.28","nan","nan","nan","-1232.65","1156.59","184.816","nan","nan","nan","-797.975","1080.77","996.54","nan","nan","nan"
467,0,"-1186.25","1175.01","1369.94","-960.681","1332.76","1635.23","-746.134","1222.48","1370.91","-689.799","1087.18","1050.8","nan","nan","nan","-949.992","1285.83","1221.81","-1115.28","1284.96","1046.43","-863.051","1314.09","560.686","-1160.33","1232.29","586.506","nan","nan","nan","nan","nan","nan","nan","nan","nan","-800.765","1082.96","993.774","nan","nan","nan"
468,0,"-1188.38","1174.7","1369.73","-962.005","1330.4","1635.33","-748.164","1220.33","1369.06","-692.756","1087.91","1047.63","nan","nan","nan","-952.487","1285.18","1221.5","-1117.48","1288.63","1046.76","-864.885","1318.9","558.957","-1164.51","1237.95","586.036","nan","nan","nan","nan","nan","nan","nan","nan","nan","-803.731","1085.4","991.308","nan","nan","nan"
469,0,"-1190.35","1174.24","1370.03","-963.346","1327.99","1635.69","-750.197","1218.32","1367.74","-695.785","1088.75","1044.9","nan","nan","nan","-954.933","1284.24","1221.57","-1119.66","1292.35","1047.44","-866.921","1323.11","557.401","-1169.18","1243.27","585.664","nan","nan","nan","-1233.29","1160.58","182.126","nan","nan","nan","-806.694","1088.18","989.141","nan","nan","nan"
470,0,"-1192.17","1173.61","1370.68","-964.725","1325.57","1636.36","-752.224","1216.54","1366.98","-698.934","1089.61","1042.65","nan","nan","nan","-957.37","1282.94","1222.09","-1121.85","1296.13","1048.61","-869.267","1326.8","556.44","-1174.11","1247.93","585.332","nan","nan","nan","nan","nan","nan","nan","nan","nan","-809.649","1091.19","987.303","nan","nan","nan"
471,0,"-1194.04","1172.7","1371.66","-966.122","1323.14","1637.35","-754.157","1214.74","1366.69","-702.001","1090.44","1041.07","nan","nan","nan","-959.886","1281.15","1223.03","-1124.18","1300","1050.46","-873.146","1328.72","557.865","-1179.07","1251.96","584.662","nan","nan","nan","-1232.66","1160.41","178.799","nan","nan","nan","-812.683","1094.36","985.859","nan","nan","nan"
472,0,"-1195.91","1171.61","1373.04","-967.513","1320.72","1638.73","-756.16","1213.16","1366.99","-705.021","1091.32","1039.97","nan","nan","nan","-962.418","1279.04","1224.23","-1126.57","1303.89","1053.02","-875.084","1331.61","556.723","-1183.75","1255.41","583.747","nan","nan","nan","-1233.57","1161","178.265","nan","nan","nan","-815.784","1097.55","984.875","nan","nan","nan"
473,0,"-1197.83","1170.35","1374.87","-968.907","1318.33","1640.44","-758.113","1211.66","1367.75","-708.052","1092.2","1039.52","nan","nan","nan","-964.858","1276.77","1225.68","-1129.08","1307.84","1056.33","-876.917","1334.02","555.829","-1187.86","1258.29","582.879","nan","nan","nan","-1234.28","1161.43","177.272","nan","nan","nan","-818.714","1100.64","984.476","nan","nan","nan"
474,0,"-1199.87","1168.9","1377.11","-970.278","1315.96","1642.56","-760.025","1210.2","1369.04","-711.019","1093.15","1039.51","nan","nan","nan","-967.073","1274.26","1227.42","-1131.75","1311.85","1060.47","-878.481","1336.01","555.088","nan","nan","nan","nan","nan","nan","-1236.76","1163.72","179.792","nan","nan","nan","-821.501","1103.63","984.651","nan","nan","nan"
475,0,"-1201.84","1167.41","1379.86","-971.621","1313.62","1645.05","-761.839","1208.77","1370.81","-713.911","1094.23","1040.01","nan","nan","nan","-969.171","1271.75","1229.5","-1134.55","1315.95","1065.42","-879.834","1337.51","554.437","nan","nan","nan","nan","nan","nan","-1237.43","1164.08","179.71","nan","nan","nan","-824.172","1106.4","985.35","nan","nan","nan"
476,0,"-1203.78","1165.87","1383.06","-972.911","1311.32","1647.91","-763.568","1207.36","1373.03","-716.73","1095.38","1041.08","nan","nan","nan","-971.187","1269.18","1231.94","-1137.4","1320.09","1071.08","-881.086","1338.88","554.216","nan","nan","nan","nan","nan","nan","-1237.94","1164.37","179.608","nan","nan","nan","-826.674","1109.02","986.549","nan","nan","nan"
477,0,"-1205.7","1164.32","1386.76","-974.17","1309.03","1651.14","-765.187","1205.95","1375.73","-719.456","1096.6","1042.59","nan","nan","nan","-973.172","1266.64","1234.8","-1140.3","1324.21","1077.43","-882.2","1339.83","554.232","nan","nan","nan","nan","nan","nan","-1238.3","1164.57","179.586","nan","nan","nan","-829.149","1111.54","988.225","nan","nan","nan"
478,0,"-1207.59","1162.8","1390.92","-975.37","1306.75","1654.75","-766.7","1204.6","1378.91","-722.074","1097.72","1044.74","nan","nan","nan","-975.191","1264.09","1238.11","-1143.2","1328.31","1084.45","-881.175","1339.22","554.999","nan","nan","nan","nan","nan","nan","-1238.45","1164.71","179.611","nan","nan","nan","-831.531","1113.98","990.52","nan","nan","nan"
479,0,"-1209.4","1161.31","1395.51","-976.522","1304.51","1658.73","-768.147","1203.38","1382.6","-724.599","1098.6","1047.54","nan","nan","nan","-977.208","1261.64","1241.89","-1146.07","1332.36","1092.03","-882.099","1338.73","555.314","nan","nan","nan","nan","nan","nan","-1238.47","1164.75","179.691","nan","nan","nan","-833.956","1116.38","993.12","nan","nan","nan"
480,0,"-1211.16","1159.9","1400.48","-977.62","1302.29","1663.03","-769.529","1202.21","1386.7","-726.954","1099.39","1050.75","nan","nan","nan","-979.233","1259.49","1246.1","-1148.83","1336.35","1099.99","nan","nan","nan","nan","nan","nan","nan","nan","nan","-1237.04","1163.18","177.717","nan","nan","nan","-836.261","1118.71","996.001","nan","nan","nan"
481,0,"-1212.81","1158.56","1405.73","-978.662","1300.12","1667.63","-770.828","1201.05","1391.15","-729.133","1100.04","1054.42","nan","nan","nan","-981.192","1257.68","1250.69","-1151.47","1340.32","1108.05","-886.685","1338.51","554.299","nan","nan","nan","nan","nan","nan","-1237.33","1163.48","178.733","nan","nan","nan","-838.507","1120.99","999.23","nan","nan","nan"
482,0,"-1214.39","1157.34","1411.21","-979.657","1297.98","1672.47","-772.155","1200.07","1395.89","-731.089","1100.53","1058.48","nan","nan","nan","-983.089","1256.17","1255.59","-1153.68","1344.16","1115.68","-887.612","1336.68","555.503","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","-840.819","1123.26","1002.77","nan","nan","nan"
483,0,"-1215.86","1156.22","1416.84","-980.605","1295.89","1677.47","-773.469","1199.15","1400.81","-732.65","1100.98","1062.92","nan","nan","nan","-984.952","1254.94","1260.74","-1155.82","1347.85","1123.14","-888.428","1334.46","556.934","-1198.85","1262.99","583.515","nan","nan","nan","-1238.38","1164.44","181.512","nan","nan","nan","-842.964","1125.35","1006.62","nan","nan","nan"
484,0,"-1217.27","1155.23","1422.51","-981.517","1293.86","1682.56","-774.815","1198.25","1405.88","-733.756","1101.54","1067.81","nan","nan","nan","-986.796","1254","1266","-1157.77","1351.43","1130.28","-889.202","1332.07","558.662","nan","nan","nan","nan","nan","nan","-1238.49","1164.31","182.394","nan","nan","nan","-845.137","1127.37","1010.7","nan","nan","nan"
485,0,"-1218.62","1154.39","1428.12","-982.405","1291.88","1687.63","-776.251","1197.46","1411.06","-734.429","1102.33","1073.12","nan","nan","nan","-988.593","1253.35","1271.33","-1159.55","1354.9","1137.09","nan","nan","nan","nan","nan","nan","nan","nan","nan","-1238.76","1164.24","183.467","nan","nan","nan","-847.118","1129.26","1014.94","nan","nan","nan"
486,0,"-1219.97","1153.68","1433.58","-983.281","1289.95","1692.69","-777.744","1196.66","1416.33","-734.88","1103.52","1078.63","nan","nan","nan","-990.393","1253.07","1276.68","-1161.09","1358.19","1143.55","-887.268","1324.92","558.213","-1197.87","1257.75","586.855","nan","nan","nan","nan","nan","nan","nan","nan","nan","-849.002","1130.97","1019.25","nan","nan","nan"
487,0,"-1221.32","1153.14","1438.86","-984.11","1288.04","1697.64","-779.25","1195.72","1421.55","-735.461","1104.94","1084","nan","nan","nan","-992.149","1253.16","1282.01","-1162.5","1361.24","1149.75","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","-850.642","1132.52","1023.62","nan","nan","nan"
488,0,"-1222.73","1152.72","1443.9","-984.902","1286.16","1702.45","-780.795","1194.73","1426.63","-736.378","1106.21","1089.05","nan","nan","nan","-993.833","1253.56","1287.29","-1163.7","1364.03","1155.72","-887.428","1318.32","562.002","-1197.24","1253.04","589.28","nan","nan","nan","-1239.5","1163.82","186.881","nan","nan","nan","-852.133","1133.88","1027.84","nan","nan","nan"
489,0,"-1224.19","1152.41","1448.67","-985.685","1284.29","1707.06","-782.326","1193.79","1431.45","-737.93","1107.09","1093.61","nan","nan","nan","-995.504","1254.24","1292.46","-1164.75","1366.59","1161.67","-887.275","1314.78","563.913","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","-853.488","1135.03","1031.88","nan","nan","nan"
490,0,"-1225.73","1152.19","1453.16","-986.483","1282.42","1711.46","-783.888","1192.93","1435.89","-739.706","1107.61","1097.4","nan","nan","nan","-997.203","1255.09","1297.44","-1165.53","1368.91","1167.55","-886.987","1311.15","565.736","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","-854.827","1136.09","1035.81","nan","nan","nan"
491,0,"-1227.31","1152.05","1457.31","-987.265","1280.58","1715.56","-785.406","1192.06","1439.89","-741.605","1107.72","1100.96","nan","nan","nan","-998.914","1256.06","1302.18","-1166.1","1370.99","1173.37","-886.72","1307.51","567.64","nan","nan","nan","nan","nan","nan","-1239.99","1162.92","189.861","nan","nan","nan","-856.167","1137.08","1039.68","nan","nan","nan"
492,0,"-1228.91","1151.95","1461.1","-988.058","1278.75","1719.38","-786.968","1191.44","1443.47","-743.316","1107.67","1104.25","nan","nan","nan","-1000.66","1257.1","1306.61","-1166.57","1372.85","1179.07","-886.528","1303.91","569.5","-1196.09","1242.72","594.346","nan","nan","nan","-1240.09","1162.51","190.766","nan","nan","nan","-857.49","1137.97","1043.25","nan","nan","nan"
493,0,"-1230.53","1151.94","1464.55","-988.859","1276.93","1722.9","-788.536","1190.92","1446.62","-745.007","1107.34","1107.35","nan","nan","nan","-1002.43","1258.1","1310.67","-1166.99","1374.6","1184.63","-886.425","1300.34","571.182","-1195.84","1240.36","595.462","nan","nan","nan","nan","nan","nan","nan","nan","nan","-858.778","1138.74","1046.37","nan","nan","nan"
494,0,"-1232.15","1152","1467.61","-989.665","1275.13","1726.09","-790.029","1190.42","1449.31","-746.498","1107.18","1109.96","nan","nan","nan","-1004.18","1259.07","1314.27","-1167.37","1376.22","1189.87","-886.419","1296.85","572.589","-1195.64","1238.25","596.609","nan","nan","nan","nan","nan","nan","nan","nan","nan","-859.909","1139.46","1049.13","nan","nan","nan"
495,0,"-1233.73","1152.14","1470.29","-990.486","1273.36","1728.91","-791.62","1190.18","1451.68","-748.043","1106.81","1112.16","nan","nan","nan","-1005.88","1259.96","1317.42","-1167.73","1377.67","1194.94","-884.581","1294.57","578.121","-1195.44","1236.39","597.578","nan","nan","nan","-1240.61","1161.39","193.651","nan","nan","nan","-861.143","1140.01","1051.13","nan","nan","nan"
496,0,"-1235.32","1152.33","1472.57","-991.339","1271.63","1731.34","-793.228","1189.93","1453.73","-749.415","1106.66","1114.31","nan","nan","nan","-1007.53","1260.84","1320.09","-1167.86","1379.23","1199.22","-884.645","1291.3","578.841","-1195.19","1234.77","598.118","nan","nan","nan","nan","nan","nan","nan","nan","nan","-862.279","1140.64","1053.38","nan","nan","nan"
497,0,"-1236.88","1152.58","1474.45","-992.225","1269.93","1733.31","-794.863","1189.67","1455.45","-750.712","1106.67","1116.14","nan","nan","nan","-1009.08","1261.7","1322.3","-1167.77","1380.47","1203.17","-886.797","1286.72","574.882","nan","nan","nan","nan","nan","nan","-1241.03","1161.02","195.275","nan","nan","nan","-863.322","1141.22","1055.24","nan","nan","nan"
498,0,"-1238.42","1152.85","1475.9","-993.153","1268.26","1734.81","-796.512","1189.38","1456.92","-751.892","1106.94","1117.59","nan","nan","nan","-1010.56","1262.5","1324.02","-1167.54","1381.58","1206.72","-887.021","1283.42","574.519","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","-864.226","1141.82","1056.64","nan","nan","nan"
499,0,"-1239.99","1153.08","1476.95","-994.145","1266.62","1735.83","-798.148","1188.89","1458.08","-753.053","1107.41","1118.65","nan","nan","nan","-1011.96","1263.29","1325.27","-1167.24","1382.58","1209.92","-884.982","1281.9","578.418","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","-865.098","1142.5","1057.56","nan","nan","nan"
500,0,"-1241.55","1153.29","1477.52","-995.158","1264.99","1736.37","-799.853","1188.45","1458.99","-754.259","1107.93","1119.31","nan","nan","nan","-1013.3","1264.01","1326.02","-1166.99","1383.45","1212.81","-885.066","1278.92","577.36","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","-865.918","1143.25","1057.95","nan","nan","nan"
501,0,"-1243.2","1153.45","1477.7","-996.228","1263.4","1736.43","-801.505","1187.73","1459.55","-755.547","1108.43","1119.66","nan","nan","nan","-1014.61","1264.63","1326.32","-1166.81","1384.27","1215.4","-885.361","1275.56","575.864","-1195.22","1231.13","598.833","nan","nan","nan","-1241.44","1160.53","195.988","nan","nan","nan","-866.783","1143.99","1057.79","nan","nan","nan"
502,0,"-1244.9","1153.51","1477.48","-997.346","1261.83","1736.01","-803.169","1186.87","1459.81","-756.885","1109.13","1119.77","nan","nan","nan","-1015.93","1265.14","1326.25","-1166.52","1385.08","1217.45","-886.317","1271.63","573.863","-1195.63","1231.09","598.371","nan","nan","nan","-1241.33","1160.09","195.312","nan","nan","nan","-867.815","1144.88","1057.36","nan","nan","nan"
503,0,"-1246.64","1153.47","1476.81","-998.507","1260.3","1735.13","-804.837","1185.92","1459.71","-758.479","1109.59","1119.29","nan","nan","nan","-1017.28","1265.5","1325.81","-1166.22","1385.78","1219","-887.34","1268.03","571.606","nan","nan","nan","nan","nan","nan","-1241.06","1159.28","194.195","nan","nan","nan","-868.902","1145.76","1056.11","nan","nan","nan"
504,0,"-1248.44","1153.28","1475.72","-999.722","1258.83","1733.91","-806.539","1184.94","1459.27","-760.058","1110.23","1118.43","nan","nan","nan","-1018.66","1265.73","1325.01","-1165.93","1386.4","1220.23","-888.652","1264.75","569.24","nan","nan","nan","nan","nan","nan","-1240.53","1158.15","192.654","nan","nan","nan","-870.087","1146.54","1054.34","nan","nan","nan"
505,0,"-1250.29","1152.91","1474.19","-1000.96","1257.39","1732.54","-808.286","1184","1458.41","-761.639","1111.1","1117.25","nan","nan","nan","-1020.09","1265.83","1323.85","-1165.64","1386.94","1221.26","-890.032","1262.24","566.964","-1197.6","1230.73","594.364","nan","nan","nan","-1239.83","1156.85","190.892","nan","nan","nan","-871.59","1147.26","1052.09","nan","nan","nan"
506,0,"-1252.2","1152.38","1472.19","-1002.24","1255.96","1731.13","-810.055","1183.15","1457.15","-763.063","1112.32","1115.56","nan","nan","nan","-1021.6","1265.75","1322.34","-1165.39","1387.44","1222","-891.613","1260.41","565.05","-1198.19","1230.6","592.321","nan","nan","nan","nan","nan","nan","nan","nan","nan","-873.068","1147.85","1049.63","nan","nan","nan"
507,0,"-1254.24","1151.68","1469.84","-1003.5","1254.52","1729.83","-811.862","1182.45","1455.51","-764.333","1114","1113.47","nan","nan","nan","-1023.21","1265.5","1320.55","-1165.16","1387.86","1222.48","-893.01","1259.48","563.57","-1198.58","1230.86","590.322","nan","nan","nan","-1238.5","1154.54","187.117","nan","nan","nan","-874.667","1148.46","1046.47","nan","nan","nan"
508,0,"-1256.38","1150.82","1467.15","-1004.81","1253.04","1728.83","-813.682","1181.82","1453.57","-765.515","1115.98","1111.18","nan","nan","nan","-1024.96","1265.07","1318.57","-1164.82","1388.23","1222.56","-895.972","1258.05","558.481","-1198.62","1231.56","588.47","nan","nan","nan","-1237.87","1153.97","185.733","nan","nan","nan","-876.189","1148.7","1043.54","nan","nan","nan"
509,0,"-1258.67","1149.83","1464.32","-1006.17","1251.55","1728.14","-815.617","1181.35","1451.55","-766.597","1118.16","1108.9","nan","nan","nan","-1026.89","1264.5","1316.59","-1164.34","1388.61","1221.96","-894.698","1259.54","562.255","-1198.39","1232.56","587.055","nan","nan","nan","-1237.23","1154.05","184.905","nan","nan","nan","-877.711","1148.2","1041.78","nan","nan","nan"
510,0,"-1261.04","1148.83","1461.55","-1007.61","1250.05","1727.66","-817.68","1180.99","1449.63","-767.687","1120.31","1106.73","nan","nan","nan","-1029.03","1263.73","1314.76","-1163.75","1388.86","1220.82","-895.397","1259.85","562.373","-1198.13","1233.67","586.438","nan","nan","nan","-1236.76","1154.67","184.558","nan","nan","nan","-878.969","1147.06","1040.97","nan","nan","nan"
511,0,"-1263.4","1147.88","1459.12","-1009.14","1248.6","1727.22","-819.868","1180.68","1447.99","-768.749","1122.46","1104.91","nan","nan","nan","-1031.36","1262.76","1313.3","-1163.06","1389.05","1219.44","-895.921","1260.52","562.571","nan","nan","nan","nan","nan","nan","-1236.26","1155.51","184.442","nan","nan","nan","-880.144","1145.81","1040.4","nan","nan","nan"
512,0,"-1265.72","1147.1","1457.21","-1010.76","1247.17","1726.8","-822.169","1180.37","1446.76","-770.01","1124.42","1103.68","nan","nan","nan","-1033.77","1261.48","1312.28","-1162.29","1389.34","1217.87","-896.441","1261.09","562.859","nan","nan","nan","nan","nan","nan","-1236.02","1156.27","184.449","nan","nan","nan","-881.282","1144.36","1040.33","nan","nan","nan"
513,0,"-1268.02","1146.46","1455.96","-1012.45","1245.79","1726.38","-824.653","1180.17","1446.07","-771.413","1126.07","1102.97","nan","nan","nan","-1036.06","1259.69","1311.6","nan","nan","nan","-897.11","1261.28","563.268","nan","nan","nan","nan","nan","nan","-1235.87","1156.84","184.402","nan","nan","nan","-882.521","1142.95","1040.45","nan","nan","nan"
514,0,"-1270.27","1145.85","1455.31","-1014.2","1244.4","1725.98","-827.301","1180.05","1445.91","-773.094","1127.28","1102.85","nan","nan","nan","-1038.21","1257.49","1311.06","nan","nan","nan","-897.444","1261.58","563.437","nan","nan","nan","nan","nan","nan","-1235.88","1157.17","184.255","nan","nan","nan","-883.875","1141.71","1040.74","nan","nan","nan"
515,0,"-1272.51","1145.15","1455.08","-1015.99","1243.02","1725.74","-829.983","1179.72","1446.18","-774.948","1127.97","1103.18","nan","nan","nan","-1040.35","1255.04","1310.68","nan","nan","nan","-897.892","1261.49","563.524","nan","nan","nan","nan","nan","nan","-1236.01","1157.22","184.149","nan","nan","nan","-885.365","1140.71","1041.12","nan","nan","nan"
516,0,"-1274.85","1144.35","1455.2","-1017.78","1241.6","1725.73","-832.704","1179.29","1446.81","-777.09","1128.12","1103.91","nan","nan","nan","-1042.56","1252.49","1310.59","-1162.05","1389.02","1212.94","-898.38","1261.15","563.477","nan","nan","nan","nan","nan","nan","-1236.2","1157.1","184.058","nan","nan","nan","-887.062","1139.94","1041.58","nan","nan","nan"
517,0,"-1277.25","1143.47","1455.55","-1019.6","1240.18","1725.94","-835.468","1178.83","1447.71","-779.443","1127.82","1104.77","nan","nan","nan","-1046.77","1248.45","1309.79","-1162.82","1388.14","1211.94","-899.393","1260","563.583","-1204.44","1235.51","587.899","nan","nan","nan","-1236.41","1156.84","184.071","nan","nan","nan","-888.824","1139.38","1042.05","nan","nan","nan"
518,0,"-1279.71","1142.49","1456.11","-1021.41","1238.76","1726.33","-838.16","1178.14","1448.79","-781.947","1127.18","1105.58","nan","nan","nan","-1049.5","1246.31","1309.67","-1163.9","1386.91","1211","-901.997","1257.77","558.773","-1205.93","1234.85","587.886","nan","nan","nan","-1236.65","1156.54","184.173","nan","nan","nan","-890.641","1138.9","1042.65","nan","nan","nan"
519,0,"-1282.19","1141.44","1456.81","-1023.27","1237.37","1726.87","-840.817","1177.35","1450.02","-784.47","1126.27","1106.58","nan","nan","nan","-1051.57","1244.55","1310.7","-1165.52","1385.41","1210.25","-900.641","1257.82","563.491","nan","nan","nan","nan","nan","nan","-1236.9","1156.26","184.338","nan","nan","nan","-892.419","1138.47","1043.25","nan","nan","nan"
520,0,"-1284.72","1140.28","1457.63","-1025.14","1235.97","1727.51","-843.356","1176.32","1451.35","-786.994","1125.08","1107.72","nan","nan","nan","-1049.69","1246.23","1314.57","-1167.54","1383.71","1209.81","-901.612","1256.05","563.571","nan","nan","nan","nan","nan","nan","-1237.24","1155.96","184.555","nan","nan","nan","-894.16","1138.11","1044.04","nan","nan","nan"
521,0,"-1287.26","1138.95","1458.55","-1027.07","1234.56","1728.21","-845.873","1175.16","1452.73","-789.354","1123.69","1108.89","nan","nan","nan","-1051.92","1245.04","1316.17","-1169.71","1381.79","1209.82","-902.629","1253.94","563.702","-1209.56","1232.22","588.559","nan","nan","nan","-1237.57","1155.71","184.862","nan","nan","nan","-895.816","1137.74","1044.88","nan","nan","nan"
522,0,"-1289.86","1137.43","1459.48","-1029.05","1233.13","1728.93","-848.328","1173.88","1454.11","-791.548","1122.23","1110.34","nan","nan","nan","-1053.83","1245.06","1317.94","-1171.79","1379.47","1210.38","-903.544","1251.84","563.78","-1210.41","1231.2","588.79","nan","nan","nan","-1237.84","1155.45","185.187","nan","nan","nan","-897.63","1137.38","1045.78","nan","nan","nan"
523,0,"-1292.5","1135.74","1460.48","-1031.07","1231.69","1729.64","-850.764","1172.47","1455.53","-793.597","1120.69","1111.92","nan","nan","nan","-1061.24","1240.66","1316.29","-1173.8","1376.78","1211.55","-904.583","1249.36","563.903","nan","nan","nan","nan","nan","nan","-1238.11","1155.16","185.451","nan","nan","nan","-899.355","1137.04","1046.55","nan","nan","nan"
524,0,"-1295.2","1133.88","1461.44","-1033.17","1230.24","1730.33","-853.194","1171.07","1456.93","-795.606","1119.08","1113.67","nan","nan","nan","-1063.96","1240.34","1317.93","-1175.55","1373.81","1212.99","-905.745","1246.66","564.051","nan","nan","nan","nan","nan","nan","-1238.4","1154.9","185.641","nan","nan","nan","-901.248","1136.8","1047.3","nan","nan","nan"
525,0,"-1297.9","1131.91","1462.4","-1035.3","1228.77","1730.97","-855.679","1169.68","1458.37","-797.636","1117.49","1115.4","nan","nan","nan","-1066.8","1240.09","1319.54","-1177.16","1370.73","1214.44","-906.995","1243.79","564.235","-1212.3","1228.04","589.265","nan","nan","nan","-1238.61","1154.63","185.78","nan","nan","nan","-903.332","1137.02","1047.12","nan","nan","nan"
526,0,"-1300.68","1129.86","1463.37","-1037.48","1227.29","1731.55","-858.181","1168.23","1459.8","-799.581","1115.88","1117.1","nan","nan","nan","-1070.95","1238.73","1320.89","-1178.81","1367.65","1215.89","-908.328","1240.85","564.386","nan","nan","nan","nan","nan","nan","-1238.81","1154.35","185.86","nan","nan","nan","-905.667","1137.06","1047.32","nan","nan","nan"
527,0,"-1303.43","1127.75","1464.22","-1039.69","1225.79","1732.08","-860.743","1166.89","1461.22","-801.548","1114.24","1118.77","nan","nan","nan","-1072.08","1239.92","1323.52","-1180.62","1364.7","1217.26","-909.711","1238.01","564.452","nan","nan","nan","nan","nan","nan","-1238.98","1154.1","185.921","nan","nan","nan","-908.211","1136.9","1047.73","nan","nan","nan"
528,0,"-1306.19","1125.62","1465","-1041.94","1224.27","1732.53","-863.332","1165.49","1462.55","-803.549","1112.61","1120.31","nan","nan","nan","-1074.32","1240.48","1325.3","-1182.64","1361.9","1218.6","-910.853","1235.5","564.355","nan","nan","nan","nan","nan","nan","-1239.22","1153.82","186.029","nan","nan","nan","-910.808","1136.64","1047.97","nan","nan","nan"
529,0,"-1308.94","1123.53","1465.63","-1044.2","1222.74","1732.87","-865.957","1164.14","1463.77","-805.578","1110.97","1121.67","nan","nan","nan","-1077.07","1240.6","1326.7","-1185","1359.31","1219.79","-912.178","1232.96","564.287","nan","nan","nan","nan","nan","nan","-1239.44","1153.6","186.144","nan","nan","nan","-913.511","1136.5","1047.89","nan","nan","nan"
530,0,"-1311.7","1121.49","1466.09","-1046.47","1221.21","1733.1","-868.607","1162.79","1464.8","-807.489","1109.28","1122.89","nan","nan","nan","-1080.19","1240.35","1327.71","-1187.63","1356.98","1220.82","-915.533","1229.34","559.911","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","-916.25","1136.2","1047.75","nan","nan","nan"
531,0,"-1314.44","1119.59","1466.35","-1048.8","1219.66","1733.23","-871.313","1161.53","1465.68","-809.468","1107.67","1123.96","nan","nan","nan","-1083.59","1239.8","1328.34","-1190.54","1354.96","1221.68","-914.449","1228.62","563.928","nan","nan","nan","nan","nan","nan","-1239.88","1153.39","186.427","nan","nan","nan","-919.003","1135.71","1047.54","nan","nan","nan"
532,0,"-1317.17","1117.79","1466.36","-1051.12","1218.12","1733.18","-874.108","1160.46","1466.41","-811.354","1106","1124.82","nan","nan","nan","-1087.24","1238.91","1328.6","-1193.68","1353.23","1222.36","-915.644","1226.58","563.699","nan","nan","nan","nan","nan","nan","-1240.07","1153.4","186.533","nan","nan","nan","-921.76","1135.03","1047.22","nan","nan","nan"
533,0,"-1319.94","1116.1","1466.2","-1053.47","1216.58","1733.02","-876.922","1159.46","1466.87","-813.3","1104.47","1125.54","nan","nan","nan","-1090.37","1238.74","1328.31","-1196.98","1351.69","1222.81","-917.133","1224.19","563.582","nan","nan","nan","nan","nan","nan","-1240.27","1153.44","186.587","nan","nan","nan","-924.428","1134.19","1046.77","nan","nan","nan"
