Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (817)",,,"Reconstruction Position - Unlabeled Track (841)",,,"Reconstruction Position - Unlabeled Track (846)",,,"Reconstruction Position - Unlabeled Track (849)",,,"Reconstruction Position - Unlabeled Track (853)",,,"Reconstruction Position - Unlabeled Track (854)",,,"Reconstruction Position - Unlabeled Track (855)",,,"Reconstruction Position - Unlabeled Track (856)",,
185,0,"-1267.04","127.185","1455.36","-1182.37","76.1495","1809.15","-1175.02","-202.872","1664.09","-1028.31","3.1286","1541.79","-770.861","242.267","1205.36","-909.358","-407.685","728.681","-1035.17","-132.972","713.465","nan","nan","nan","-1085.33","-621.65","434.286","-1108.57","-251.281","309.144","-1029.34","-318.017","1923.81","-842.75","-236.89","1254.52","-1062.93","-93.2196","1133.78","-1008.95","174.77","1233.95"
186,0,"-1271.36","129.65","1446.54","-1185.24","91.1129","1810.31","-1165.66","-179.598","1678.65","-1030.75","25.2647","1538.69","-770.453","218.885","1191.93","-900.893","-404.789","734.109","-1037.47","-120.935","721.258","nan","nan","nan","-1081.65","-630.518","449.735","-1101.82","-227.008","312.96","-1022.73","-249.307","1954.53","-838.644","-222.105","1259.31","-1064.24","-90.5132","1136.92","-1010.38","158.918","1223.7"
187,0,"-1275.28","131.069","1438.52","-1188.07","105.613","1810.76","-1157.12","-154.914","1691.79","-1033.27","46.6561","1534.51","-771.361","197.16","1180.6","-892.493","-402.306","739.011","-1039.18","-108.939","728.344","nan","nan","nan","-1077.12","-640.38","465.55","-1095.15","-201.83","316.425","-1018.93","-179.19","1977.03","-835.677","-206.859","1264.37","-1065.17","-87.6846","1139.64","nan","nan","nan"
188,0,"-1279.11","131.555","1431.32","-1190.93","119.65","1810.6","-1148.32","-130.297","1703.15","-1035.97","66.9294","1529.09","-773.288","177.576","1171.01","-884.301","-399.85","743.046","-1040.29","-97.181","734.678","nan","nan","nan","-1071.6","-650.792","481.771","-1088.33","-176.259","319.645","-1017.15","-109.837","1990.55","-833.332","-191.966","1268.86","-1065.71","-84.8127","1141.68","nan","nan","nan"
189,0,"-1282.93","131.326","1424.83","-1193.84","133.464","1809.85","-1140.23","-105.718","1711.98","-1039.04","85.7817","1522.45","-775.972","160.309","1162.87","-877.462","-398.018","746.037","-1040.94","-85.7027","740.398","nan","nan","nan","-1065.27","-661.354","498.662","-1081.63","-150.033","323.421","-1015.43","-44.4399","1994.29","-830.862","-178.529","1271.49","nan","nan","nan","nan","nan","nan"
190,0,"-1286.78","130.871","1419.08","-1196.27","146.885","1808.52","-1132.98","-82.4092","1717.12","-1042.39","102.999","1514.55","-779.449","144.203","1155.7","-868.638","-395.88","749.72","-1041.29","-74.4953","745.612","nan","nan","nan","-1058.23","-671.595","516.122","-1074.87","-123.723","327.296","-1010.2","13.0746","1988","-828.475","-166.545","1272.57","nan","nan","nan","nan","nan","nan"
191,0,"-1290.82","130.646","1413.96","-1197.88","158.15","1806.52","-1126.55","-61.0016","1718.48","-1045.78","118.558","1505.56","-783.614","131.456","1149.75","-860.842","-393.523","753.093","-1041.62","-63.5849","750.327","nan","nan","nan","-1050.41","-681.582","533.892","-1068.5","-97.1156","331.494","-1000.47","60.1989","1974.15","-825.966","-155.553","1272.05","nan","nan","nan","nan","nan","nan"
192,0,"-1295.09","130.835","1409.03","-1198.67","170.144","1804.12","-1120.97","-42.1985","1717.43","-1049.06","132.724","1496.05","-788.584","121.098","1144.59","-850.702","-391.159","756.235","-1041.93","-53.1322","754.198","nan","nan","nan","-1042.18","-691.419","552.366","-1062.77","-70.6381","335.592","-987.932","93.9216","1956.24","-823.345","-145.087","1270.57","nan","nan","nan","nan","nan","nan"
193,0,"-1299.61","131.455","1404.46","-1198.66","181.49","1801.17","-1115.84","-23.1797","1714.72","-1052.29","145.401","1486.18","-794.462","113.076","1139.97","-840.922","-389.22","759.577","-1042.22","-43.1989","756.933","nan","nan","nan","-1032.62","-701.041","570.864","-1057.78","-44.6476","339.203","-974.513","117.459","1939.54","-820.803","-135.089","1268.41","nan","nan","nan","nan","nan","nan"
194,0,"-1304.01","132.621","1400.19","-1198.27","192.601","1797.8","-1111.9","-6.3029","1711.93","-1055.67","156.578","1476.26","-801.391","107.166","1135.35","-830.659","-387.709","762.656","-1042.32","-33.7716","757.98","nan","nan","nan","-1022.18","-710.514","589.77","-1053.81","-19.6004","342.205","-961.623","132.233","1926.82","-818.565","-125.417","1265.48","nan","nan","nan","nan","nan","nan"
195,0,"-1308.09","134.457","1396.58","-1197.91","203.692","1794.08","-1109.65","10.0368","1708.39","-1059.56","166.3","1466.78","-809.384","103.285","1130.57","-820.197","-386.591","765.49","-1042.53","-25.0522","757.589","nan","nan","nan","-1010.71","-719.756","609.014","-1050.39","3.93248","343.729","-949.905","139.638","1919.92","-816.642","-116.081","1262.04","nan","nan","nan","nan","nan","nan"
196,0,"-1311.26","137.181","1393.42","-1198.07","214.933","1790.11","-1108.66","27.0726","1704.49","-1064.24","173.265","1457.4","-818.418","101.145","1125.27","-809.463","-385.686","768.126","-1041.6","-16.6879","754.711","nan","nan","nan","-998.299","-728.652","628.622","-1047.27","25.9966","344.197","-942.26","141.977","1917.67","-815.012","-107.141","1258.42","nan","nan","nan","nan","nan","nan"
197,0,"-1313.55","140.983","1391.13","-1198.71","226.454","1785.87","-1108.16","45.4648","1701.63","-1068.8","180.156","1449.59","-828.503","100.665","1119.42","-798.458","-384.827","770.659","-1039.73","-8.31853","750.481","nan","nan","nan","-985.478","-737.344","648.865","-1044.04","46.0761","343.145","-936.464","147.644","1915.91","-813.718","-98.677","1255.18","nan","nan","nan","nan","nan","nan"
198,0,"-1314.18","145.822","1389.3","-1199.49","239.186","1781.31","-1107.1","64.7405","1699.9","-1073.61","186.501","1443.06","-839.609","101.592","1112.9","-787.078","-383.947","773.155","-1036.76","0.515538","745.229","nan","nan","nan","-969.953","-744.847","669.341","-1040.45","63.7689","340.828","-928.392","161.742","1908.7","-812.884","-90.6716","1252.8","nan","nan","nan","nan","nan","nan"
199,0,"-1313.85","151.847","1387.67","-1200.01","251.033","1776","-1104.36","87.3609","1695.94","-1078.26","192.367","1437.81","-851.525","103.596","1105.62","-775.04","-383.014","775.842","-1032.92","10.2966","739.221","nan","nan","nan","-954.801","-750.932","689.392","-1036.19","79.486","336.983","-916.7","180.266","1895.82","-812.447","-82.9842","1251.08","nan","nan","nan","nan","nan","nan"
200,0,"-1313.26","158.673","1385.87","-1199.99","262.743","1770.11","-1101.12","107.561","1690.73","-1081.7","195.638","1432.79","-863.994","106.504","1097.77","-762.196","-381.924","778.621","-1028.92","21.2694","732.887","nan","nan","nan","-939.608","-755.459","709.164","-1031.72","92.713","331.852","-904.092","197.089","1882.6","-812.218","-75.677","1249.42","nan","nan","nan","nan","nan","nan"
201,0,"-1313.04","165.902","1383.69","-1199","274.045","1763.61","-1096.88","125.772","1684.43","-1082.73","200.02","1427.19","-876.586","110.286","1089.61","-748.682","-380.525","781.459","-1025","33.2429","726.17","nan","nan","nan","-924.301","-758.324","728.326","-1026.32","103.517","324.927","-894.582","211.456","1871.2","-811.88","-68.8943","1247.51","nan","nan","nan","nan","nan","nan"
202,0,"-1313.63","173.007","1381.23","-1197.29","284.085","1756.6","-1090.09","140.562","1677.02","-1080.94","206.405","1419.69","-889.058","114.759","1081.1","-734.924","-378.253","784.071","-1021.37","45.8458","718.949","nan","nan","nan","-908.781","-759.637","746.85","-1020.06","111.89","316.553","-889.356","226.906","1861.11","-811.46","-62.7228","1245.32","nan","nan","nan","nan","nan","nan"
203,0,"-1314.84","179.6","1378.49","-1195.56","295.096","1749.29","-1082.92","151.241","1670.14","-1077.52","213.951","1411.51","-901.394","119.987","1072.57","-721.624","-374.814","786.217","-1017.88","58.7608","710.958","nan","nan","nan","-893.29","-759.043","764.374","-1012.6","117.79","306.543","-883.746","246.044","1849.18","-811.024","-57.1019","1242.75","nan","nan","nan","nan","nan","nan"
204,0,"-1316.18","185.656","1375.64","-1193.83","306.235","1741.68","-1076.17","160.87","1664.13","-1073.71","221.657","1403.37","-913.455","125.94","1064.12","-709.033","-370.04","787.481","-1014.45","71.9123","702.621","nan","nan","nan","-878.094","-756.542","780.496","-1004.35","121.076","295.393","-874.073","268.417","1834.2","-810.674","-51.7499","1239.37","nan","nan","nan","nan","nan","nan"
205,0,"-1317.14","191.326","1372.56","-1192.58","319.418","1733.59","-1069.4","171.237","1656.43","-1070.74","230.15","1395.76","-925.206","132.639","1056.06","-697.122","-363.943","787.524","-1010.73","85.1493","693.93","nan","nan","nan","-863.319","-752.06","795.074","-995.357","121.684","283.158","-860.723","293.695","1815.21","-810.562","-46.3893","1235.03","nan","nan","nan","nan","nan","nan"
206,0,"-1317.59","196.785","1369","-1190.65","330.673","1724.56","-1064.32","182.4","1646.56","-1066.36","237.001","1387.28","-936.819","139.992","1048.52","-685.902","-356.671","786.251","-1007.06","98.0665","685.407","nan","nan","nan","-848.757","-746.063","808.159","-985.526","120.262","271.22","-847.771","319.844","1792.32","-810.599","-40.6138","1229.55","nan","nan","nan","nan","nan","nan"
207,0,"-1317.64","202.128","1364.72","-1188.16","340.875","1715","-1058.89","195.043","1636.43","-1062.99","244.932","1378.97","-947.47","147.242","1041.08","-675.567","-348.298","783.515","-1001.51","110.154","674.342","nan","nan","nan","-834.669","-738.404","819.715","-974.492","115.706","258.699","-837.311","344.815","1764.72","-810.612","-34.3601","1222.85","nan","nan","nan","nan","nan","nan"
208,0,"-1317.65","207.329","1359.79","-1185.58","350.945","1705.35","-1053.51","209.098","1625.45","-1059.89","252.957","1370.29","-957.769","155.228","1033.71","-666.216","-338.848","779.322","-995.185","120.855","662.653","nan","nan","nan","-820.671","-729.467","829.784","-960.694","107.954","247.136","-829.017","368.129","1733.42","-810.459","-27.5536","1215.06","nan","nan","nan","nan","nan","nan"
209,0,"-1317.87","212.183","1354.18","-1183.05","361.266","1695.71","-1048.02","224.052","1613.31","-1057.09","261.078","1361.16","-967.038","163.058","1025.9","-657.784","-328.396","773.807","-987.457","129.551","650.314","nan","nan","nan","-807.029","-719.184","838.185","-945.824","98.8727","236.944","-820.201","390.895","1699.39","-810.582","-19.914","1205.98","nan","nan","nan","nan","nan","nan"
210,0,"-1318.36","216.532","1348.08","-1180.48","371.241","1686.16","-1041.92","239.489","1600.24","-1054.61","269.263","1351.43","-975.937","172.085","1019.65","-650.243","-316.881","767.058","-978.522","136.399","638.109","nan","nan","nan","-793.339","-707.742","845.095","-934.894","91.7119","226.578","-809.104","412.207","1663.76","-810.095","-11.791","1195.89","nan","nan","nan","nan","nan","nan"
211,0,"-1318.97","220.491","1341.53","-1178.17","381.487","1676.64","-1035.54","254.67","1586.98","-1052.47","277.841","1340.87","-984.104","181.182","1012.84","-643.48","-304.27","759.1","-968.711","141.695","626.04","nan","nan","nan","-779.311","-694.848","850.523","-924.992","87.4566","217.387","-795.663","431.159","1626.71","-809.279","-2.12717","1185.36","nan","nan","nan","nan","nan","nan"
212,0,"-1319.49","224.296","1334.61","-1176.15","391.704","1667.09","-1028.13","270.645","1572.72","-1050.72","287.098","1329.15","-991.973","190.676","1005.85","-637.476","-290.613","749.956","-960.026","146.672","616.283","nan","nan","nan","-768.972","-680.628","852.214","-914.978","85.1638","209.314","-781.178","447.338","1588.99","-807.654","8.3534","1174.48","nan","nan","nan","nan","nan","nan"
213,0,"-1319.71","228.14","1327.4","-1174.28","401.667","1657.47","-1020.13","287.343","1558.13","-1049.39","297.838","1315.5","nan","nan","nan","-632.051","-275.92","739.702","-951.998","152.87","608.208","nan","nan","nan","-756.13","-665.37","853.161","-905.749","83.1955","202.147","-766.431","460.365","1550.93","-806.628","20.6843","1162.69","nan","nan","nan","nan","nan","nan"
214,0,"-1319.3","232.115","1319.88","-1172.55","411.766","1647.68","-1011.53","304.591","1543.13","-1048.85","309.544","1300.53","-1006.35","209.179","990.717","-626.916","-260.07","728.432","-944.403","160.005","601.496","nan","nan","nan","-743.583","-648.843","852.05","-899.316","81.6585","196.066","-752.345","470.268","1513.29","-804.584","33.6243","1150.53","nan","nan","nan","nan","nan","nan"
215,0,"-1318.5","237.027","1312.01","-1170.95","422.135","1637.6","-1002.5","322.005","1527.52","-1049.27","321.343","1285.11","-1013.39","217.404","982.446","-622.213","-243.204","716.428","-939.07","167.376","595.585","nan","nan","nan","-731.244","-631.117","848.896","-894.683","80.5163","190.339","-739.608","478.135","1476.49","-802.674","47.5033","1137.6","nan","nan","nan","nan","nan","nan"
216,0,"-1317.19","242.91","1304.05","-1169.54","432.892","1627.28","-993.267","339.291","1511.34","-1050.68","333.147","1269.21","-1020.22","224.701","973.405","-617.529","-225.467","703.8","-937.272","175.55","589.886","nan","nan","nan","-719.499","-612.252","843.571","-891.465","79.4734","184.975","-728.354","484.92","1440.69","-800.6","61.5833","1124.21","nan","nan","nan","nan","nan","nan"
217,0,"-1315.46","249.928","1296.15","-1168.28","444.078","1616.82","-984.207","355.911","1494.92","-1052.76","344.821","1253.02","-1026.25","231.244","964.039","-612.96","-206.765","690.781","-937.999","184.263","583.803","nan","nan","nan","-708.078","-592.519","836.449","-889.308","78.6471","180.092","-718.643","490.889","1406.25","-798.6","75.5267","1110.88","nan","nan","nan","nan","nan","nan"
218,0,"-1313.43","258.054","1288.41","-1167.12","455.653","1606.44","-975.591","371.624","1478.88","-1054.96","354.978","1235.98","-1031.44","237.054","954.57","-608.574","-187.141","677.438","-940.066","193.305","577.746","nan","nan","nan","-697.239","-571.961","827.526","-888.109","78.8597","176.55","-710.535","496.127","1373.83","-796.791","89.0973","1098.22","nan","nan","nan","nan","nan","nan"
219,0,"-1311.27","267.059","1280.97","-1165.83","467.567","1596.4","-967.36","386.756","1463.23","-1057.98","365.905","1221.49","-1035.86","242.321","945.282","-604.549","-166.551","663.909","-942.781","202.495","572.517","nan","nan","nan","-686.768","-550.833","817.009","-887.565","80.1319","174.201","-703.854","500.848","1343.87","-795.242","102.199","1086.59","nan","nan","nan","nan","nan","nan"
220,0,"-1309.02","276.681","1274","-1164.27","479.761","1586.9","-959.712","401.199","1448.29","-1060.21","374.284","1207.33","-1039.46","247.177","936.464","-601.057","-144.985","650.294","-946.1","212.3","568.605","nan","nan","nan","-676.662","-529.044","804.909","-887.667","82.2461","172.616","-698.043","504.937","1316.06","-794.089","114.554","1076.56","nan","nan","nan","nan","nan","nan"
221,0,"-1306.68","286.724","1267.71","-1162.31","492.193","1578.03","-952.211","415.42","1433.71","-1062.22","383.531","1195.17","-1042.16","251.968","928.247","-598.562","-122.238","636.86","-950.13","222.258","565.368","nan","nan","nan","-666.734","-506.817","791.364","-888.644","84.7829","171.956","-692.578","508.236","1289.74","-793.302","126.095","1068.44","nan","nan","nan","nan","nan","nan"
222,0,"-1304.2","296.98","1262.19","-1160.08","504.824","1570.03","-944.861","429.931","1420.12","-1063.64","392.754","1184.25","-1044.18","256.962","920.841","-596.911","-98.4409","623.788","-955.508","231.7","562.941","nan","nan","nan","-656.982","-484.17","776.428","-889.64","87.2044","171.31","-687.51","510.935","1264.79","-792.58","137.1","1061.88","nan","nan","nan","nan","nan","nan"
223,0,"-1301.64","307.337","1257.49","-1157.58","517.671","1562.81","-937.781","444.315","1407.22","-1064.33","401.964","1174.77","-1045.58","262.244","914.145","-595.906","-73.5235","611.443","-960.677","240.328","560.184","nan","nan","nan","-647.657","-461.112","760.072","-890.747","89.3886","170.951","-683.133","513.452","1241.58","-791.681","147.523","1056.18","nan","nan","nan","nan","nan","nan"
224,0,"-1299.03","317.773","1253.65","-1154.86","530.745","1556.35","-931.097","458.313","1395.25","-1064.3","411.137","1166.75","-1046.64","267.925","908.388","-596.375","-47.6482","599.367","-965.396","248.153","557.584","nan","nan","nan","-638.492","-437.746","742.419","-891.835","91.4488","170.578","-679.72","516.151","1220.48","-790.529","157.381","1051.31","nan","nan","nan","nan","nan","nan"
225,0,"-1296.67","328.274","1250.7","-1151.91","544.044","1550.71","-925.316","471.512","1384.17","-1063.62","420.421","1160.08","-1047.38","273.946","903.428","-597.694","-21.2645","588.421","-969.159","255.493","554.5","nan","nan","nan","-629.826","-414.126","723.485","-892.692","93.2935","170.183","-677.221","519.28","1201.53","-789.167","166.826","1047.1","nan","nan","nan","nan","nan","nan"
226,0,"-1293.99","339.048","1248.33","-1148.54","557.566","1545.8","-919.757","484.107","1374.82","-1062.58","430.242","1154.8","-1047.79","280.02","899.037","-599.552","5.83557","578.662","-971.662","261.286","551.15","nan","nan","nan","-621.826","-390.111","703.412","-893.478","94.8714","169.933","-675.546","522.777","1184.77","-787.551","176.056","1043.69","nan","nan","nan","nan","nan","nan"
227,0,"-1291.32","350.043","1246.67","-1144.81","571.275","1541.86","-914.51","496.061","1367.03","-1061.35","440.594","1150.91","-1048.05","286.788","895.467","-602.434","33.561","569.702","-973.977","267.7","549.493","nan","nan","nan","-614.294","-365.774","682.315","-893.792","96.0399","169.273","-674.453","526.346","1169.95","-785.824","185.271","1041.05","nan","nan","nan","nan","nan","nan"
228,0,"-1288.76","361.243","1245.81","-1140.7","585.038","1538.9","-909.333","507.584","1360.66","-1059.85","451.34","1148.06","-1048.22","293.979","893.288","-606.17","62.0089","562.423","-975.341","273.293","547.667","nan","nan","nan","-607.534","-340.976","660.041","-894.325","97.1209","169.326","-673.703","529.795","1156.68","-784.139","194.6","1039.1","nan","nan","nan","nan","nan","nan"
229,0,"-1286.26","372.678","1245.78","-1136.37","598.851","1536.93","-904.107","518.779","1355.63","-1058.02","462.35","1146.17","-1048.21","301.636","891.902","-611.75","89.8603","556.595","-975.404","277.041","544.493","nan","nan","nan","-601.11","-315.79","636.931","-894.757","98.1881","169.553","-673.19","533.091","1144.96","-782.387","204.254","1037.85","nan","nan","nan","nan","nan","nan"
230,0,"-1283.79","384.325","1246.59","-1131.94","612.612","1535.88","-898.897","529.827","1351.86","-1056.13","473.771","1145.31","-1048.08","309.75","891.326","-617.457","118.24","551.916","-975.521","281.52","542.939","nan","nan","nan","-595.513","-289.997","612.835","-894.848","99.1102","169.55","-672.931","536.305","1134.71","-780.765","214.292","1037.26","nan","nan","nan","nan","nan","nan"
231,0,"-1281.33","396.218","1248.23","-1127.55","626.281","1535.76","-893.725","540.768","1349.2","-1054.1","485.386","1145.1","-1047.76","318.321","891.465","-623.991","146.515","548.912","-975.338","285.903","542.083","nan","nan","nan","-590.565","-263.503","587.787","-895.102","100.295","170.305","-672.757","539.452","1125.89","-779.217","224.875","1037.21","nan","nan","nan","nan","nan","nan"
232,0,"-1278.88","408.346","1250.71","-1123.27","639.74","1536.61","-888.658","551.622","1347.51","-1051.85","497.201","1145.52","-1047.35","327.391","892.169","-631.149","174.474","547.363","-975.115","290.453","542.498","nan","nan","nan","-586.12","-236.133","561.847","-895.056","101.442","170.923","-672.648","542.808","1118.51","-777.924","235.936","1037.79","nan","nan","nan","nan","nan","nan"
233,0,"-1276.41","420.692","1253.96","-1119.05","653.04","1538.22","-883.738","562.419","1346.67","-1049.28","509.277","1146.55","-1046.94","337.001","893.379","-638.615","202.058","547.277","-974.316","294.811","542.496","nan","nan","nan","-582.816","-207.527","535.121","-895.272","102.861","172.145","-672.627","546.797","1112.54","-776.792","247.608","1038.88","nan","nan","nan","nan","nan","nan"
234,0,"-1273.95","433.243","1257.96","-1114.88","666.189","1540.67","-878.962","573.238","1346.55","-1046.38","521.799","1148.3","-1046.54","346.983","895.007","-646.119","228.926","548.544","-973.32","299.258","542.944","nan","nan","nan","-580.23","-177.567","507.935","-895.536","104.453","173.651","-672.76","551.544","1107.99","-775.737","259.755","1040.43","nan","nan","nan","nan","nan","nan"
235,0,"-1271.46","445.97","1262.56","-1110.7","679.096","1543.9","-874.371","584.049","1347.13","-1043.24","534.871","1150.79","-1046.22","357.397","897.027","-653.446","255.058","550.995","-971.888","303.744","542.863","nan","nan","nan","-578.53","-145.945","480.521","-896.031","106.385","175.799","-672.898","557.085","1104.6","-774.866","272.375","1042.46","nan","nan","nan","nan","nan","nan"
236,0,"-1268.99","458.867","1267.72","-1106.46","691.804","1547.81","-869.846","595.007","1348.35","-1039.99","548.304","1153.99","-1046.01","368.075","899.292","-660.426","280.46","554.57","-970.869","308.652","544.005","nan","nan","nan","-577.745","-112.497","453.203","-897.161","108.904","179.237","-673.117","563.01","1102.16","-774.145","285.262","1045.14","nan","nan","nan","nan","nan","nan"
237,0,"-1266.51","471.908","1273.32","-1102.2","704.366","1552.3","-865.406","606.039","1350.22","-1036.77","562.038","1157.75","-1045.92","379.002","901.772","-667.154","305.045","559.056","-969.957","314.012","545.571","nan","nan","nan","-577.771","-76.8716","426.264","-897.854","111.521","181.928","-673.903","568.92","1100.26","-773.464","298.438","1048.28","nan","nan","nan","nan","nan","nan"
238,0,"-1264.03","485.113","1279.38","-1097.9","716.812","1557.28","-861.014","617.177","1352.61","-1033.69","575.904","1161.94","-1045.98","390.129","904.352","-673.601","328.724","564.295","-969.216","319.761","547.469","nan","nan","nan","-579.621","-38.824","401.388","-898.489","114.511","184.892","-674.062","575.475","1099.45","-772.906","311.772","1051.85","nan","nan","nan","nan","nan","nan"
239,0,"-1261.51","498.427","1285.73","-1093.63","729.148","1562.63","-856.707","628.439","1355.47","-1030.76","589.863","1166.48","-1046.18","401.389","906.922","-679.659","351.478","569.987","-968.535","325.568","549.237","nan","nan","nan","-582.109","0.990542","376.185","-899.276","118.025","188.191","-674.74","582.457","1099.03","-772.373","325.213","1055.81","nan","nan","nan","nan","nan","nan"
240,0,"-1258.94","511.821","1292.33","-1089.41","741.404","1568.27","-852.468","639.828","1358.74","-1027.99","603.904","1171.31","-1046.54","412.804","909.442","-685.324","373.189","575.745","-968.124","332.242","551.475","nan","nan","nan","-585.795","42.7279","352.32","-899.189","121.711","190.042","-675.159","589.8","1099.33","-771.861","338.779","1059.98","nan","nan","nan","nan","nan","nan"
241,0,"-1256.23","525.306","1299.07","-1085.3","753.548","1574.12","-848.263","651.297","1362.42","-1025.37","618.038","1176.43","-1047.44","424.815","911.766","-690.911","393.817","581.898","-967.9","339.483","553.947","nan","nan","nan","-591.03","85.9957","329.59","-900.211","126.197","193.677","-675.665","597.404","1100.14","-771.383","352.401","1064.23","nan","nan","nan","nan","nan","nan"
242,0,"-1253.42","538.815","1305.86","-1081.3","765.574","1580.14","-844.018","662.782","1366.5","-1022.85","632.224","1181.78","-1048.04","436.387","914.076","-696.119","413.391","587.972","-967.664","347.23","556.205","nan","nan","nan","-596.772","131.532","308.953","-901.237","131.208","197.437","-676.192","605.25","1101.33","-770.875","366.185","1068.38","nan","nan","nan","nan","nan","nan"
243,0,"-1250.47","552.357","1312.61","-1077.34","777.412","1586.25","-839.676","674.271","1370.76","-1020.35","646.539","1187.31","-1048.6","448.13","916.401","-701.005","432.003","593.829","-967.611","355.601","558.52","nan","nan","nan","-603.599","178.581","290.318","-902.884","136.72","202.074","-676.783","613.303","1102.84","-770.392","379.993","1072.48","nan","nan","nan","nan","nan","nan"
244,0,"-1247.37","565.899","1319.26","-1073.36","789.084","1592.34","-835.315","685.774","1375.24","-1017.83","660.849","1192.98","-1049.29","460.104","918.518","-705.537","449.59","599.276","-967.746","364.596","560.791","nan","nan","nan","-611.692","226.826","274.072","-904.282","142.503","206.021","-677.34","621.623","1104.6","-769.845","393.947","1076.35","nan","nan","nan","nan","nan","nan"
245,0,"-1244.11","579.396","1325.67","-1069.36","800.57","1598.32","-830.926","697.228","1379.74","-1015.24","675.13","1198.67","-1050.25","472.482","920.566","-709.852","465.922","603.933","-968.111","374.28","562.857","nan","nan","nan","-620.761","275.988","260.512","-904.779","148.122","208.141","-677.776","630.136","1106.68","-769.237","408.115","1079.9","nan","nan","nan","nan","nan","nan"
246,0,"-1240.72","592.825","1331.85","-1065.34","811.915","1604.14","-826.573","708.736","1384.32","-1012.57","689.341","1204.23","-1051.31","485.224","922.482","-714.038","481.998","607.886","-968.71","384.574","564.623","nan","nan","nan","-630.5","325.77","249.61","-906.363","154.485","211.658","-678.076","638.867","1108.9","-768.55","422.503","1082.97","nan","nan","nan","nan","nan","nan"
247,0,"-1237.21","606.133","1337.64","-1061.25","823.041","1609.67","-822.209","720.123","1388.81","-1009.78","703.363","1209.57","-1052.52","498.329","924.28","-718.638","497.823","610.597","-969.567","395.557","565.974","nan","nan","nan","-641.185","375.619","241.891","-908.746","161.202","215.867","-678.287","647.672","1111.1","-767.746","437.058","1085.5","nan","nan","nan","nan","nan","nan"
248,0,"-1233.63","619.282","1343.03","-1057.08","833.962","1614.8","-817.852","731.457","1393.14","-1006.81","717.167","1214.6","-1053.87","511.79","926.036","-723.961","513.864","612.553","-970.807","407.253","567.054","nan","nan","nan","-652.322","425.08","236.788","-912.348","168.967","221.98","-678.264","656.644","1113.27","-766.761","451.965","1087.4","nan","nan","nan","nan","nan","nan"
249,0,"-1229.95","632.203","1347.95","-1052.87","844.719","1619.49","-813.497","742.647","1397.28","-1003.7","730.784","1219.31","-1055.29","525.61","927.616","-729.792","530.318","613.881","-972.463","419.598","567.803","nan","nan","nan","-664.226","473.021","233.981","-914.96","176.756","225.243","-678.076","665.49","1115.29","-765.61","467.087","1088.61","nan","nan","nan","nan","nan","nan"
250,0,"-1226.25","644.841","1352.39","-1048.61","855.314","1623.66","-809.104","753.642","1401.08","-1000.56","744.21","1223.54","-1056.74","539.737","929.001","-736.001","547.196","614.875","-974.389","432.606","567.883","nan","nan","nan","-676.148","520.114","233.15","-917.786","184.336","228.337","-677.61","674.308","1117.16","-764.378","482.568","1089.11","nan","nan","nan","nan","nan","nan"
251,0,"-1222.49","657.131","1356.25","-1044.29","865.694","1627.28","-804.71","764.449","1404.49","-997.413","757.439","1227.3","-1058.21","554.179","930.126","-743.303","564.786","615.802","-976.77","446.395","567.665","nan","nan","nan","-688.366","565.455","233.35","-920.889","192.217","231.18","-676.965","683.083","1118.7","-763.014","498.367","1088.7","nan","nan","nan","nan","nan","nan"
252,0,"-1218.69","668.986","1359.56","-1039.95","875.842","1630.4","-800.322","775.106","1407.39","-994.321","770.494","1230.59","-1059.66","568.903","931.044","-750.028","582.735","614.96","-979.315","460.842","566.593","nan","nan","nan","-701.084","608.513","235.698","-924.41","200.484","233.71","-676.004","691.846","1119.83","-761.581","514.474","1087.23","nan","nan","nan","nan","nan","nan"
253,0,"-1214.86","680.36","1362.25","-1035.63","885.795","1633.15","-795.903","785.555","1409.89","-991.258","783.487","1233.45","-1061.12","583.943","931.648","-756.997","601.36","613.275","-982.371","476.168","565.345","nan","nan","nan","-714.339","649.747","237.64","-928.088","209.024","235.931","-674.726","700.623","1120.57","-760.34","530.939","1084.54","nan","nan","nan","nan","nan","nan"
254,0,"-1211.02","691.213","1364.35","-1031.26","895.406","1635.37","-791.433","795.871","1411.85","-988.364","796.346","1235.96","-1062.57","599.229","931.965","-764.633","621.351","610.915","-985.732","491.732","563.261","nan","nan","nan","-727.372","688.446","239.408","-932.125","217.907","237.778","-673.103","709.416","1120.85","-758.987","547.753","1080.48","nan","nan","nan","nan","nan","nan"
255,0,"-1207.14","701.548","1365.93","-1026.96","904.808","1637.11","-786.9","806.034","1413.31","-985.624","809.077","1238.09","-1063.99","614.766","931.978","-772.979","643.183","607.716","-988.879","506.277","558.836","nan","nan","nan","-739.949","724.391","240.139","-936.261","227.129","239.151","-671.119","718.263","1120.62","-757.818","564.824","1075.24","nan","nan","nan","nan","nan","nan"
