Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (419)",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
603,0,"1300.22","-1063.91","489.115"
604,0,"1300.29","-1069.03","488.167"
605,0,"1299.08","-1073.75","485.734"
606,0,"1296.29","-1078.26","481.136"
607,0,"1291.68","-1083.62","475.392"
608,0,"1286.77","-1090.72","468.301"
609,0,"1282.16","-1100.21","460.868"
610,0,"1278.53","-1110.19","454.308"
611,0,"1277.16","-1117.21","448.255"
612,0,"1278.62","-1121.17","441.75"
613,0,"1282.88","-1123.79","434.758"
614,0,"1288.24","-1127.11","430.559"
615,0,"1292.4","-1131.99","429.08"
616,0,"1294.36","-1138.48","427.899"
617,0,"1294.54","-1145.25","425.882"
618,0,"1293.78","-1151.49","423.418"
619,0,"1292.83","-1157.36","421.542"
620,0,"1291.72","-1163.14","420.435"
621,0,"1290.41","-1168.19","419.592"
622,0,"1289.12","-1171.98","418.884"
623,0,"1287.96","-1174.31","418.304"
624,0,"1286.6","-1175.76","418.206"
625,0,"1285.05","-1176.22","418.274"
626,0,"1283.27","-1176.14","418.745"
627,0,"1281.44","-1175.38","419.49"
628,0,"1279.81","-1174","420.467"
629,0,"1278.64","-1172.09","421.676"
630,0,"1277.97","-1169.71","423.123"
631,0,"1277.71","-1167.09","424.863"
632,0,"1277.68","-1164.45","426.86"
633,0,"1277.67","-1161.98","428.991"
634,0,"1277.66","-1159.83","431.114"
635,0,"1277.65","-1157.99","433.27"
636,0,"1277.68","-1156.49","435.433"
637,0,"1277.77","-1155.24","437.595"
638,0,"1277.85","-1154.31","439.748"
639,0,"1277.85","-1153.62","441.848"
640,0,"1277.78","-1153.1","443.816"
641,0,"1277.62","-1152.83","445.71"
642,0,"1277.44","-1152.66","447.422"
643,0,"1277.29","-1152.66","448.906"
644,0,"1277.17","-1152.78","450.097"
645,0,"1277.16","-1153.02","450.92"
646,0,"1277.29","-1153.4","451.452"
647,0,"1277.55","-1153.96","451.729"
648,0,"1277.92","-1154.61","451.769"
649,0,"1278.42","-1155.36","451.572"
650,0,"1279.05","-1156.22","451.15"
651,0,"1279.77","-1157.25","450.564"
652,0,"1280.57","-1158.47","449.816"
653,0,"1281.33","-1160","448.886"
654,0,"1282.06","-1161.85","447.786"
655,0,"1282.79","-1164.01","446.415"
656,0,"1283.6","-1166.63","444.817"
657,0,"1284.47","-1169.67","442.913"
658,0,"1285.26","-1173.16","440.644"
659,0,"1285.79","-1177.06","437.968"
660,0,"1286.02","-1181.18","434.906"
661,0,"1286.08","-1185.26","431.522"
662,0,"1286.09","-1189.17","427.815"
663,0,"1286.24","-1192.92","424.035"
664,0,"1286.66","-1196.54","420.418"
665,0,"1287.49","-1200.07","417.235"
666,0,"1288.72","-1203.64","414.602"
667,0,"1290.11","-1207.36","412.479"
668,0,"1291.28","-1211.32","410.767"
669,0,"1291.84","-1215.51","409.345"
670,0,"1291.63","-1219.85","408.191"
671,0,"1290.69","-1224.46","407.448"
672,0,"1289.36","-1229.11","407.026"
673,0,"1287.65","-1233.89","407.031"
674,0,"1286.22","-1238.27","407.114"
675,0,"1285.01","-1242.37","407.447"
676,0,"1283.94","-1246.22","408.215"
677,0,"1283.04","-1249.85","409.487"
678,0,"1282.34","-1253.34","411.34"
679,0,"1281.86","-1256.63","413.596"
680,0,"1281.58","-1259.72","416.015"
681,0,"1281.45","-1262.53","418.409"
682,0,"1281.37","-1265.01","420.727"
683,0,"1281.29","-1267.22","423.018"
684,0,"1281.15","-1269.2","425.399"
685,0,"1280.83","-1270.98","427.9"
686,0,"1280.42","-1272.46","430.422"
687,0,"1279.81","-1273.62","432.997"
688,0,"1279.06","-1274.31","435.545"
689,0,"1278.23","-1274.56","438"
