Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (397)",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
645,0,"1491.02","-1083.39","470.947"
646,0,"1491.84","-1089.85","471.612"
647,0,"1493.41","-1095.53","471.77"
648,0,"1492.49","-1101.89","473.256"
649,0,"1493.55","-1107.52","474.584"
650,0,"1494.09","-1113.6","475.415"
651,0,"1493.51","-1119.88","474.765"
652,0,"1494.49","-1126.58","475.434"
653,0,"1494.98","-1133.45","474.701"
654,0,"1491.81","-1140.1","475.469"
655,0,"1498.35","-1146.93","472.638"
656,0,"nan","nan","nan"
657,0,"nan","nan","nan"
658,0,"1505.41","-1166.07","467.784"
659,0,"nan","nan","nan"
660,0,"1507.7","-1180.71","466.42"
661,0,"1511.71","-1187.7","464.018"
662,0,"1518.97","-1194.52","460.225"
663,0,"1527.02","-1201.08","456.368"
664,0,"1534.08","-1208.47","452.313"
665,0,"1535.37","-1214.64","450.357"
666,0,"1535.7","-1224.33","451.054"
667,0,"1534.96","-1234.51","451.749"
668,0,"1535.28","-1243.67","453.444"
669,0,"1536.11","-1249.82","452.333"
670,0,"1540.18","-1255.68","451.981"
671,0,"1544.88","-1259.92","450.37"
672,0,"1549.31","-1262.78","447.975"
673,0,"1553.36","-1265.25","446.234"
674,0,"1556.02","-1266.93","444.213"
675,0,"1558.5","-1269.68","443.908"
676,0,"1559.72","-1271.49","443.149"
677,0,"1560.87","-1273.08","443.159"
678,0,"1562.1","-1274.09","443.531"
679,0,"1563.19","-1274.4","443.473"
680,0,"1564.58","-1274.77","444.042"
681,0,"1565.71","-1275.12","444.692"
