Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (442)",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
478,0,"1372.89","-236.936","818.68"
479,0,"1373","-243.644","832.208"
480,0,"1373.65","-250.537","846.279"
481,0,"1374.72","-257.23","860.889"
482,0,"1376.23","-263.698","876.157"
483,0,"1378.11","-269.176","891.945"
484,0,"1379.84","-273.415","908.356"
485,0,"1381.55","-276.355","925.342"
486,0,"1383.71","-277.772","942.669"
487,0,"1386.79","-277.53","960.337"
488,0,"1390.94","-275.748","978.292"
489,0,"1395.94","-271.708","996.37"
490,0,"1401.51","-266.316","1014.75"
491,0,"1407.13","-258.154","1031.62"
492,0,"1412.01","-248.897","1047.51"
493,0,"1416.14","-237.532","1063.39"
494,0,"1418.03","-226.586","1077.98"
495,0,"1418.38","-216.487","1090.98"
496,0,"nan","nan","nan"
497,0,"nan","nan","nan"
498,0,"1410.05","-187.244","1125.45"
499,0,"1406.41","-179.181","1134.68"
500,0,"1401.2","-171.48","1144.01"
501,0,"1394.99","-164.676","1152.5"
502,0,"1388.28","-158.52","1160.34"
503,0,"1380.72","-152.922","1167.9"
504,0,"1372.52","-148.373","1174.91"
505,0,"1363.54","-145.832","1181.43"
506,0,"1354.58","-143.935","1187.09"
507,0,"1345.63","-143.252","1192.09"
508,0,"1336.84","-144.599","1195.65"
509,0,"1329","-147.405","1197.92"
510,0,"1321.75","-151.728","1198.82"
511,0,"1314.61","-157.94","1198.04"
512,0,"1308.68","-164.198","1196.21"
513,0,"1303.33","-171.392","1193.18"
514,0,"1298.67","-179.43","1189.19"
515,0,"1294.56","-188.105","1184.36"
516,0,"1290.88","-197.205","1179.16"
517,0,"1287.29","-206.813","1173.76"
518,0,"1283.94","-216.761","1168.23"
519,0,"1280.98","-225.964","1163.05"
520,0,"1278.15","-236.966","1157.38"
521,0,"1275.61","-246.896","1151.96"
522,0,"1273.2","-256.584","1146.37"
523,0,"1270.95","-266.191","1140.1"
524,0,"1269.09","-275.39","1132.7"
525,0,"1266.71","-285.147","1124.35"
526,0,"1264.61","-294.896","1114.38"
527,0,"1262.6","-304.62","1103"
